benchmark,solver,configuration,solver time,status,result,verifier time,verifier result
sat/toughsat_24bits_1.cnf.bz2, MapleLCMDiscChronoBT-DL-v3, default, 87.6155, complete, SAT-VERIFIED, 0.00939995, --
sat/toughsat_24bits_1.cnf.bz2, MapleLCMDistChronoBT-DL-v2.1, default, 148.001, complete, SAT-VERIFIED, 0.00946598, --
sat/toughsat_24bits_1.cnf.bz2, MapleLCMDistChronoBT-DL-v2.2, default, 352.509, complete, SAT-VERIFIED, 0.0121709, --
sat/toughsat_24bits_1.cnf.bz2, MapleLCMDistChronoBTVariableReindexing, default, 70.9802, complete, SAT-VERIFIED, 0.011854, --
sat/toughsat_24bits_1.cnf.bz2, MapleLCMdistCBTcoreFirst, default, 263.029, complete, SAT-VERIFIED, 0.0116139, --
sat/toughsat_24bits_1.cnf.bz2, Maple_CM_OnlineDel_19b, default, 183.448, complete, SAT-VERIFIED, 0.00887205, --
sat/toughsat_24bits_1.cnf.bz2, Maple_LCM_BTL, default, 183.41, complete, SAT-VERIFIED, 0.0102089, --
sat/toughsat_24bits_1.cnf.bz2, Maple_LCM_OnlineDel_19a, default, 129.78, complete, SAT-VERIFIED, 0.00942002, --
sat/toughsat_24bits_1.cnf.bz2, Maple_LCM_Scavel_155, default, 60.8606, complete, SAT-VERIFIED, 0.00956996, --
sat/toughsat_24bits_1.cnf.bz2, MergeSAT, simp_proof, 174.246, complete, SAT-VERIFIED, 0.00974607, --
sat/toughsat_24bits_1.cnf.bz2, Minisat-v2.2.0-106-ge2dd095, simp_proof, 252.141, complete, SAT-VERIFIED, 0.00892407, --
sat/toughsat_24bits_1.cnf.bz2, PADC_MapleLCMDistChronoBT, default, 130.544, complete, SAT-VERIFIED, 0.00896604, --
sat/toughsat_24bits_1.cnf.bz2, PADC_MapleLCMDistChronoBT, nbIncRedDB_5_CT_0, 132.555, complete, SAT-VERIFIED, 0.00974603, --
sat/toughsat_24bits_1.cnf.bz2, PADC_Maple_LCM_Dist, default, 120.867, complete, SAT-VERIFIED, 0.0132261, --
sat/toughsat_24bits_1.cnf.bz2, PSIDS_MapleLCMDistChronoBT, default, 176.124, complete, SAT-VERIFIED, 0.009758, --
sat/toughsat_24bits_1.cnf.bz2, Relaxed_LCMDistChronoBT, default, 97.4346, complete, SAT-VERIFIED, 0.01008, --
sat/toughsat_24bits_1.cnf.bz2, Relaxed_LCMDistChronoBT_Scavel, default, 111.681, complete, SAT-VERIFIED, 0.0145599, --
sat/toughsat_24bits_1.cnf.bz2, Relaxed_LCMDistChronoBT_p9, default, 92.4055, complete, SAT-VERIFIED, 0.011236, --
sat/toughsat_24bits_1.cnf.bz2, Relaxed_LCM_Dist, default, 275.192, complete, SAT-VERIFIED, 0.012496, --
sat/toughsat_24bits_1.cnf.bz2, Riss7.1, NOUNSAT_proof, 402.197, complete, SAT-VERIFIED, 0.0125849, --
sat/toughsat_24bits_1.cnf.bz2, Riss7.1, default_proof, 268.464, complete, SAT-VERIFIED, 0.00975703, --
sat/toughsat_24bits_1.cnf.bz2, SLIME, default, 63.3999, complete, SAT-VERIFIED, 0.011279, --
sat/toughsat_24bits_1.cnf.bz2, SparrowToMergeSAT, Sparrow2MergeSAT_proof, 978.672, complete, SAT-VERIFIED, 0.0111089, --
sat/toughsat_24bits_1.cnf.bz2, Topk3.2_Glucose3.0, default, 438.302, complete, SAT-VERIFIED, 0.0108579, --
sat/toughsat_24bits_1.cnf.bz2, Topk3_Glucose3.0, default, 1238.2, complete, SAT-VERIFIED, 0.00931289, --
sat/toughsat_24bits_1.cnf.bz2, Topk6.2_Glucose3.0, default, 160.222, complete, SAT-VERIFIED, 0.0131679, --
sat/toughsat_24bits_1.cnf.bz2, Topk6_Glucose3.0, default, 180.994, complete, SAT-VERIFIED, 0.0124509, --
sat/toughsat_24bits_1.cnf.bz2, ZIB_Glucose, default, 486.324, complete, SAT-VERIFIED, 0.011035, --
sat/toughsat_24bits_1.cnf.bz2, cmsatv56-walksat, default, 613.529, complete, SAT-VERIFIED, 0.011087, --
sat/toughsat_24bits_1.cnf.bz2, cmsatv56-walksat-chronobt, default, 621.146, complete, SAT-VERIFIED, 0.0125141, --
sat/toughsat_24bits_1.cnf.bz2, cmsatv56-yalsat, default, 609.19, complete, SAT-VERIFIED, 0.0102039, --
sat/toughsat_24bits_1.cnf.bz2, cmsatv56-yalsat-chronobt, default, 623.388, complete, SAT-VERIFIED, 0.0124541, --
sat/toughsat_24bits_1.cnf.bz2, expMaple_CM, default, 308.963, complete, SAT-VERIFIED, 0.0118361, --
sat/toughsat_24bits_1.cnf.bz2, expMaple_CM _GCBump, default, 158.842, complete, SAT-VERIFIED, 0.00922296, --
sat/toughsat_24bits_1.cnf.bz2, expMaple_CM _GCBumpOnlyLRB, default, 164.828, complete, SAT-VERIFIED, 0.0159959, --
sat/toughsat_24bits_1.cnf.bz2, glucose-4.2.1, default, 692.502, complete, SAT-VERIFIED, 0.0109651, --
sat/toughsat_24bits_1.cnf.bz2, glucose3.0, proofs, 116.798, complete, SAT-VERIFIED, 0.0113669, --
sat/toughsat_24bits_1.cnf.bz2, glucose_421_del, default, 432.205, complete, SAT-VERIFIED, 0.0105959, --
sat/toughsat_24bits_1.cnf.bz2, glucose_BTL, default, 572.204, complete, SAT-VERIFIED, 0.0093769, --
sat/toughsat_24bits_1.cnf.bz2, optsat, default, 177.101, complete, SAT-VERIFIED, 0.0100719, --
sat/toughsat_24bits_1.cnf.bz2, smallsat, default, 777.866, complete, SAT-VERIFIED, 0.0105321, --
sat/toughsat_24bits_2.cnf.bz2, CCAnrSim, default, 5000.07, timeout (wallclock), UNKNOWN, 0.0126149, --
sat/toughsat_24bits_2.cnf.bz2, COMiniSatPS_Pulsar_drup, drup, 473.426, complete, SAT-VERIFIED, 0.198254, --
sat/toughsat_24bits_2.cnf.bz2, CaDiCaL, default, 173.923, complete, SAT-VERIFIED, 0.014918, --
sat/toughsat_24bits_2.cnf.bz2, CaDiCaL, sat, 24.3757, complete, SAT-VERIFIED, 0.0098381, --
sat/toughsat_24bits_2.cnf.bz2, CaDiCaL, unsat, 217.616, complete, SAT-VERIFIED, 0.0137561, --
sat/toughsat_24bits_2.cnf.bz2, Candy, default, 44.7264, complete, SAT-VERIFIED, 0.00972902, --
sat/toughsat_24bits_2.cnf.bz2, MLDChronoBT_GCBump, default, 44.0468, complete, SAT-VERIFIED, 0.010067, --
sat/toughsat_24bits_2.cnf.bz2, MapleCOMSPS_CHB_VSIDS_drup, CHB_VSIDS_drup, 442.447, complete, SAT-VERIFIED, 0.0134799, --
sat/toughsat_24bits_2.cnf.bz2, MapleCOMSPS_LRB_VSIDS_2_drup, LRB_VSIDS_2_drup, 88.0255, complete, SAT-VERIFIED, 0.183198, --
sat/toughsat_24bits_2.cnf.bz2, MapleCOMSPS_LRB_VSIDS_drup, LRB_VSIDS_drup, 303.959, complete, SAT-VERIFIED, 0.0133309, --
sat/toughsat_24bits_2.cnf.bz2, MapleLCMChronoBT_DEL, default, 151.706, complete, SAT-VERIFIED, 0.0104621, --
sat/toughsat_24bits_2.cnf.bz2, MapleLCMChronoBT_Scavel_EWMA, default, 126.775, complete, SAT-VERIFIED, 0.013235, --
sat/toughsat_24bits_2.cnf.bz2, MapleLCMChronoBT_ldcr, default, 141.094, complete, SAT-VERIFIED, 0.0134519, --
sat/toughsat_24bits_2.cnf.bz2, MapleLCMDISTChronoBT_Scavel_EWMA_08ALL, default, 154.64, complete, SAT-VERIFIED, 0.186149, --
sat/toughsat_24bits_2.cnf.bz2, MapleLCMDiscChronoBT-DL-v3, default, 253.846, complete, SAT-VERIFIED, 0.010238, --
sat/toughsat_24bits_2.cnf.bz2, MapleLCMDistChronoBT-DL-v2.1, default, 126.615, complete, SAT-VERIFIED, 0.194569, --
sat/toughsat_24bits_2.cnf.bz2, MapleLCMDistChronoBT-DL-v2.2, default, 116.09, complete, SAT-VERIFIED, 0.00976992, --
sat/toughsat_24bits_2.cnf.bz2, MapleLCMDistChronoBTVariableReindexing, default, 157.499, complete, SAT-VERIFIED, 0.010607, --
sat/toughsat_24bits_2.cnf.bz2, MapleLCMdistCBTcoreFirst, default, 41.0152, complete, SAT-VERIFIED, 0.189152, --
sat/toughsat_24bits_2.cnf.bz2, Maple_CM_OnlineDel_19b, default, 107.627, complete, SAT-VERIFIED, 0.0125491, --
sat/toughsat_24bits_2.cnf.bz2, Maple_LCM_BTL, default, 34.9614, complete, SAT-VERIFIED, 0.0140251, --
sat/toughsat_24bits_2.cnf.bz2, Maple_LCM_OnlineDel_19a, default, 110.398, complete, SAT-VERIFIED, 0.0105931, --
sat/toughsat_24bits_2.cnf.bz2, Maple_LCM_Scavel_155, default, 70.0939, complete, SAT-VERIFIED, 0.0131399, --
sat/toughsat_24bits_2.cnf.bz2, MergeSAT, simp_proof, 79.5229, complete, SAT-VERIFIED, 0.010604, --
sat/toughsat_24bits_2.cnf.bz2, Minisat-v2.2.0-106-ge2dd095, simp_proof, 546.421, complete, SAT-VERIFIED, 0.0127541, --
sat/toughsat_24bits_2.cnf.bz2, PADC_MapleLCMDistChronoBT, default, 91.8688, complete, SAT-VERIFIED, 0.00905307, --
sat/toughsat_24bits_2.cnf.bz2, PADC_MapleLCMDistChronoBT, nbIncRedDB_5_CT_0, 174.168, complete, SAT-VERIFIED, 0.012789, --
sat/toughsat_24bits_2.cnf.bz2, PADC_Maple_LCM_Dist, default, 140.553, complete, SAT-VERIFIED, 0.013653, --
sat/toughsat_24bits_2.cnf.bz2, PSIDS_MapleLCMDistChronoBT, default, 142.639, complete, SAT-VERIFIED, 0.0117561, --
sat/toughsat_24bits_2.cnf.bz2, Relaxed_LCMDistChronoBT, default, 239.291, complete, SAT-VERIFIED, 0.0126631, --
sat/toughsat_24bits_2.cnf.bz2, Relaxed_LCMDistChronoBT_Scavel, default, 197.453, complete, SAT-VERIFIED, 0.0122891, --
sat/toughsat_24bits_2.cnf.bz2, Relaxed_LCMDistChronoBT_p9, default, 152.682, complete, SAT-VERIFIED, 0.0114501, --
sat/toughsat_24bits_2.cnf.bz2, Relaxed_LCM_Dist, default, 76.9761, complete, SAT-VERIFIED, 0.013185, --
sat/toughsat_24bits_2.cnf.bz2, Riss7.1, NOUNSAT_proof, 396.618, complete, SAT-VERIFIED, 0.0234251, --
sat/toughsat_24bits_2.cnf.bz2, Riss7.1, default_proof, 445.143, complete, SAT-VERIFIED, 0.0112349, --
sat/toughsat_24bits_2.cnf.bz2, SLIME, default, 120.671, complete, SAT-VERIFIED, 0.00952809, --
sat/toughsat_24bits_2.cnf.bz2, SparrowToMergeSAT, Sparrow2MergeSAT_proof, 846.296, complete, SAT-VERIFIED, 0.0115919, --
sat/toughsat_24bits_2.cnf.bz2, Topk3.2_Glucose3.0, default, 27.4268, complete, SAT-VERIFIED, 0.0117081, --
sat/toughsat_24bits_2.cnf.bz2, Topk3_Glucose3.0, default, 564.559, complete, SAT-VERIFIED, 0.0096181, --
sat/toughsat_24bits_2.cnf.bz2, Topk6.2_Glucose3.0, default, 424.986, complete, SAT-VERIFIED, 0.0102441, --
sat/toughsat_24bits_2.cnf.bz2, Topk6_Glucose3.0, default, 168.326, complete, SAT-VERIFIED, 0.00929301, --
sat/toughsat_24bits_2.cnf.bz2, ZIB_Glucose, default, 381.687, complete, SAT-VERIFIED, 0.0101989, --
sat/toughsat_24bits_2.cnf.bz2, cmsatv56-walksat, default, 178.384, complete, SAT-VERIFIED, 0.00984612, --
sat/toughsat_24bits_2.cnf.bz2, cmsatv56-walksat-chronobt, default, 176.996, complete, SAT-VERIFIED, 0.00979111, --
sat/toughsat_24bits_2.cnf.bz2, cmsatv56-yalsat, default, 176.65, complete, SAT-VERIFIED, 0.00954188, --
sat/toughsat_24bits_2.cnf.bz2, cmsatv56-yalsat-chronobt, default, 179.177, complete, SAT-VERIFIED, 0.00944304, --
sat/toughsat_24bits_2.cnf.bz2, expMaple_CM, default, 34.306, complete, SAT-VERIFIED, 0.00963595, --
sat/toughsat_24bits_2.cnf.bz2, expMaple_CM _GCBump, default, 83.4805, complete, SAT-VERIFIED, 0.010463, --
sat/toughsat_24bits_2.cnf.bz2, expMaple_CM _GCBumpOnlyLRB, default, 83.9015, complete, SAT-VERIFIED, 0.0108481, --
sat/toughsat_24bits_2.cnf.bz2, glucose-4.2.1, default, 216.686, complete, SAT-VERIFIED, 0.0104501, --
sat/toughsat_24bits_2.cnf.bz2, glucose3.0, proofs, 506.859, complete, SAT-VERIFIED, 0.00991497, --
sat/toughsat_24bits_2.cnf.bz2, glucose_421_del, default, 230.831, complete, SAT-VERIFIED, 0.012083, --
sat/toughsat_24bits_2.cnf.bz2, glucose_BTL, default, 342.745, complete, SAT-VERIFIED, 0.00951804, --
sat/toughsat_24bits_2.cnf.bz2, optsat, default, 153.779, complete, SAT-VERIFIED, 0.0151201, --
sat/toughsat_24bits_2.cnf.bz2, smallsat, default, 48.3748, complete, SAT-VERIFIED, 0.00908091, --
sat/toughsat_24bits_3.cnf.bz2, CCAnrSim, default, 5000.06, timeout (wallclock), UNKNOWN, 0.012671, --
sat/toughsat_24bits_3.cnf.bz2, COMiniSatPS_Pulsar_drup, drup, 480.335, complete, SAT-VERIFIED, 0.0119679, --
sat/toughsat_24bits_3.cnf.bz2, CaDiCaL, default, 129.024, complete, SAT-VERIFIED, 0.0092669, --
sat/toughsat_24bits_3.cnf.bz2, CaDiCaL, sat, 183.318, complete, SAT-VERIFIED, 0.0105479, --
sat/toughsat_24bits_3.cnf.bz2, CaDiCaL, unsat, 244.115, complete, SAT-VERIFIED, 0.012935, --
sat/toughsat_24bits_3.cnf.bz2, Candy, default, 228.926, complete, SAT-VERIFIED, 0.0123811, --
sat/toughsat_24bits_3.cnf.bz2, MLDChronoBT_GCBump, default, 300.803, complete, SAT-VERIFIED, 0.00940989, --
sat/toughsat_24bits_3.cnf.bz2, MapleCOMSPS_CHB_VSIDS_drup, CHB_VSIDS_drup, 327.696, complete, SAT-VERIFIED, 0.0112651, --
sat/toughsat_24bits_3.cnf.bz2, MapleCOMSPS_LRB_VSIDS_2_drup, LRB_VSIDS_2_drup, 136.728, complete, SAT-VERIFIED, 0.011263, --
sat/toughsat_24bits_3.cnf.bz2, MapleCOMSPS_LRB_VSIDS_drup, LRB_VSIDS_drup, 256.878, complete, SAT-VERIFIED, 0.011443, --
sat/toughsat_24bits_3.cnf.bz2, MapleLCMChronoBT_DEL, default, 307.189, complete, SAT-VERIFIED, 0.0129031, --
sat/toughsat_24bits_3.cnf.bz2, MapleLCMChronoBT_Scavel_EWMA, default, 308.613, complete, SAT-VERIFIED, 0.010416, --
sat/toughsat_24bits_3.cnf.bz2, MapleLCMChronoBT_ldcr, default, 257.302, complete, SAT-VERIFIED, 0.010588, --
sat/toughsat_24bits_3.cnf.bz2, MapleLCMDISTChronoBT_Scavel_EWMA_08ALL, default, 297.3, complete, SAT-VERIFIED, 0.0100991, --
sat/toughsat_24bits_3.cnf.bz2, MapleLCMDiscChronoBT-DL-v3, default, 34.3422, complete, SAT-VERIFIED, 0.00974406, --
sat/toughsat_24bits_3.cnf.bz2, MapleLCMDistChronoBT-DL-v2.1, default, 256.124, complete, SAT-VERIFIED, 0.0121241, --
sat/toughsat_24bits_3.cnf.bz2, MapleLCMDistChronoBT-DL-v2.2, default, 240.583, complete, SAT-VERIFIED, 0.011555, --
sat/toughsat_24bits_3.cnf.bz2, MapleLCMDistChronoBTVariableReindexing, default, 329.607, complete, SAT-VERIFIED, 0.00959289, --
sat/toughsat_24bits_3.cnf.bz2, MapleLCMdistCBTcoreFirst, default, 442.22, complete, SAT-VERIFIED, 0.0104571, --
sat/toughsat_24bits_3.cnf.bz2, Maple_CM_OnlineDel_19b, default, 325.319, complete, SAT-VERIFIED, 0.0117341, --
sat/toughsat_24bits_3.cnf.bz2, Maple_LCM_BTL, default, 270.089, complete, SAT-VERIFIED, 0.012939, --
sat/toughsat_24bits_3.cnf.bz2, Maple_LCM_OnlineDel_19a, default, 260.204, complete, SAT-VERIFIED, 0.010758, --
sat/toughsat_24bits_3.cnf.bz2, Maple_LCM_Scavel_155, default, 55.0766, complete, SAT-VERIFIED, 0.00902907, --
sat/toughsat_24bits_3.cnf.bz2, MergeSAT, simp_proof, 331.476, complete, SAT-VERIFIED, 0.01089, --
sat/toughsat_24bits_3.cnf.bz2, Minisat-v2.2.0-106-ge2dd095, simp_proof, 147.807, complete, SAT-VERIFIED, 0.0117459, --
sat/toughsat_24bits_3.cnf.bz2, PADC_MapleLCMDistChronoBT, default, 249.443, complete, SAT-VERIFIED, 0.012445, --
sat/toughsat_24bits_3.cnf.bz2, PADC_MapleLCMDistChronoBT, nbIncRedDB_5_CT_0, 28.3634, complete, SAT-VERIFIED, 0.00903999, --
sat/toughsat_24bits_3.cnf.bz2, PADC_Maple_LCM_Dist, default, 268.014, complete, SAT-VERIFIED, 0.011276, --
sat/toughsat_24bits_3.cnf.bz2, PSIDS_MapleLCMDistChronoBT, default, 6.1311, complete, SAT-VERIFIED, 0.012582, --
sat/toughsat_24bits_3.cnf.bz2, Relaxed_LCMDistChronoBT, default, 488.997, complete, SAT-VERIFIED, 0.187561, --
sat/toughsat_24bits_3.cnf.bz2, Relaxed_LCMDistChronoBT_Scavel, default, 261.466, complete, SAT-VERIFIED, 0.010878, --
sat/toughsat_24bits_3.cnf.bz2, Relaxed_LCMDistChronoBT_p9, default, 458.215, complete, SAT-VERIFIED, 0.011987, --
sat/toughsat_24bits_3.cnf.bz2, Relaxed_LCM_Dist, default, 401.897, complete, SAT-VERIFIED, 0.0132, --
sat/toughsat_24bits_3.cnf.bz2, Riss7.1, NOUNSAT_proof, 425.918, complete, SAT-VERIFIED, 0.00989601, --
sat/toughsat_24bits_3.cnf.bz2, Riss7.1, default_proof, 371.819, complete, SAT-VERIFIED, 0.0116409, --
sat/toughsat_24bits_3.cnf.bz2, SLIME, default, 280.606, complete, SAT-VERIFIED, 0.00906191, --
sat/toughsat_24bits_3.cnf.bz2, SparrowToMergeSAT, Sparrow2MergeSAT_proof, 1124.82, complete, SAT-VERIFIED, 0.00980601, --
sat/toughsat_24bits_3.cnf.bz2, Topk3.2_Glucose3.0, default, 432.559, complete, SAT-VERIFIED, 0.0102159, --
sat/toughsat_24bits_3.cnf.bz2, Topk3_Glucose3.0, default, 164.223, complete, SAT-VERIFIED, 0.00884908, --
sat/toughsat_24bits_3.cnf.bz2, Topk6.2_Glucose3.0, default, 224.78, complete, SAT-VERIFIED, 0.010583, --
sat/toughsat_24bits_3.cnf.bz2, Topk6_Glucose3.0, default, 2505.73, complete, SAT-VERIFIED, 0.015086, --
sat/toughsat_24bits_3.cnf.bz2, ZIB_Glucose, default, 51.62, complete, SAT-VERIFIED, 0.00914591, --
sat/toughsat_24bits_3.cnf.bz2, cmsatv56-walksat, default, 333.967, complete, SAT-VERIFIED, 0.00958911, --
sat/toughsat_24bits_3.cnf.bz2, cmsatv56-walksat-chronobt, default, 339.352, complete, SAT-VERIFIED, 0.00976506, --
sat/toughsat_24bits_3.cnf.bz2, cmsatv56-yalsat, default, 332.474, complete, SAT-VERIFIED, 0.0127969, --
sat/toughsat_24bits_3.cnf.bz2, cmsatv56-yalsat-chronobt, default, 334.331, complete, SAT-VERIFIED, 0.0123901, --
sat/toughsat_24bits_3.cnf.bz2, expMaple_CM, default, 461.544, complete, SAT-VERIFIED, 0.010225, --
sat/toughsat_24bits_3.cnf.bz2, expMaple_CM _GCBump, default, 461.82, complete, SAT-VERIFIED, 0.0143229, --
sat/toughsat_24bits_3.cnf.bz2, expMaple_CM _GCBumpOnlyLRB, default, 463.85, complete, SAT-VERIFIED, 0.0103369, --
sat/toughsat_24bits_3.cnf.bz2, glucose-4.2.1, default, 427.794, complete, SAT-VERIFIED, 0.01245, --
sat/toughsat_24bits_3.cnf.bz2, glucose3.0, proofs, 823.597, complete, SAT-VERIFIED, 0.0100369, --
sat/toughsat_24bits_3.cnf.bz2, glucose_421_del, default, 271.727, complete, SAT-VERIFIED, 0.0106759, --
sat/toughsat_24bits_3.cnf.bz2, glucose_BTL, default, 425.119, complete, SAT-VERIFIED, 0.010717, --
sat/toughsat_24bits_3.cnf.bz2, optsat, default, 402.906, complete, SAT-VERIFIED, 0.0133139, --
sat/toughsat_24bits_3.cnf.bz2, smallsat, default, 593.846, complete, SAT-VERIFIED, 0.0111049, --
sat/toughsat_25bits_0.cnf.bz2, CCAnrSim, default, 4999.66, timeout (cpu), UNKNOWN, 0.0103659, --
sat/toughsat_25bits_0.cnf.bz2, COMiniSatPS_Pulsar_drup, drup, 477.821, complete, SAT-VERIFIED, 0.01206, --
sat/toughsat_25bits_0.cnf.bz2, CaDiCaL, default, 190.338, complete, SAT-VERIFIED, 0.00931309, --
sat/toughsat_25bits_0.cnf.bz2, CaDiCaL, sat, 371.925, complete, SAT-VERIFIED, 0.010279, --
sat/toughsat_25bits_0.cnf.bz2, CaDiCaL, unsat, 87.6273, complete, SAT-VERIFIED, 0.00905497, --
sat/toughsat_25bits_0.cnf.bz2, Candy, default, 578.9, complete, SAT-VERIFIED, 0.267259, --
sat/toughsat_25bits_0.cnf.bz2, MLDChronoBT_GCBump, default, 403.034, complete, SAT-VERIFIED, 0.010835, --
sat/toughsat_25bits_0.cnf.bz2, MapleCOMSPS_CHB_VSIDS_drup, CHB_VSIDS_drup, 311.254, complete, SAT-VERIFIED, 0.0128639, --
sat/toughsat_25bits_0.cnf.bz2, MapleCOMSPS_LRB_VSIDS_2_drup, LRB_VSIDS_2_drup, 168.536, complete, SAT-VERIFIED, 0.010186, --
sat/toughsat_25bits_0.cnf.bz2, MapleCOMSPS_LRB_VSIDS_drup, LRB_VSIDS_drup, 672.912, complete, SAT-VERIFIED, 0.00919807, --
sat/toughsat_25bits_0.cnf.bz2, MapleLCMChronoBT_DEL, default, 35.4384, complete, SAT-VERIFIED, 0.00915004, --
sat/toughsat_25bits_0.cnf.bz2, MapleLCMChronoBT_Scavel_EWMA, default, 125.677, complete, SAT-VERIFIED, 0.0107509, --
sat/toughsat_25bits_0.cnf.bz2, MapleLCMChronoBT_ldcr, default, 65.8368, complete, SAT-VERIFIED, 0.013629, --
sat/toughsat_25bits_0.cnf.bz2, MapleLCMDISTChronoBT_Scavel_EWMA_08ALL, default, 216.55, complete, SAT-VERIFIED, 0.0103791, --
sat/toughsat_25bits_0.cnf.bz2, MapleLCMDiscChronoBT-DL-v3, default, 194.121, complete, SAT-VERIFIED, 0.00922107, --
sat/toughsat_25bits_0.cnf.bz2, MapleLCMDistChronoBT-DL-v2.1, default, 197.071, complete, SAT-VERIFIED, 0.0117779, --
sat/toughsat_25bits_0.cnf.bz2, MapleLCMDistChronoBT-DL-v2.2, default, 228.424, complete, SAT-VERIFIED, 0.0101289, --
sat/toughsat_25bits_0.cnf.bz2, MapleLCMDistChronoBTVariableReindexing, default, 41.8347, complete, SAT-VERIFIED, 0.0109211, --
sat/toughsat_25bits_0.cnf.bz2, MapleLCMdistCBTcoreFirst, default, 81.5743, complete, SAT-VERIFIED, 0.01182, --
sat/toughsat_25bits_0.cnf.bz2, Maple_CM_OnlineDel_19b, default, 208.401, complete, SAT-VERIFIED, 0.00917209, --
sat/toughsat_25bits_0.cnf.bz2, Maple_LCM_BTL, default, 128.333, complete, SAT-VERIFIED, 0.0111339, --
sat/toughsat_25bits_0.cnf.bz2, Maple_LCM_OnlineDel_19a, default, 58.0151, complete, SAT-VERIFIED, 0.00961099, --
sat/toughsat_25bits_0.cnf.bz2, Maple_LCM_Scavel_155, default, 168.348, complete, SAT-VERIFIED, 0.0112471, --
sat/toughsat_25bits_0.cnf.bz2, MergeSAT, simp_proof, 118.968, complete, SAT-VERIFIED, 0.010449, --
sat/toughsat_25bits_0.cnf.bz2, Minisat-v2.2.0-106-ge2dd095, simp_proof, 1109.44, complete, SAT-VERIFIED, 0.0109121, --
sat/toughsat_25bits_0.cnf.bz2, PADC_MapleLCMDistChronoBT, default, 42.0469, complete, SAT-VERIFIED, 0.0089371, --
sat/toughsat_25bits_0.cnf.bz2, PADC_MapleLCMDistChronoBT, nbIncRedDB_5_CT_0, 220.614, complete, SAT-VERIFIED, 0.00921097, --
sat/toughsat_25bits_0.cnf.bz2, PADC_Maple_LCM_Dist, default, 36.792, complete, SAT-VERIFIED, 0.0118331, --
sat/toughsat_25bits_0.cnf.bz2, PSIDS_MapleLCMDistChronoBT, default, 650.276, complete, SAT-VERIFIED, 0.013721, --
sat/toughsat_25bits_0.cnf.bz2, Relaxed_LCMDistChronoBT, default, 82.6018, complete, SAT-VERIFIED, 0.011446, --
sat/toughsat_25bits_0.cnf.bz2, Relaxed_LCMDistChronoBT_Scavel, default, 203.292, complete, SAT-VERIFIED, 0.0140979, --
sat/toughsat_25bits_0.cnf.bz2, Relaxed_LCMDistChronoBT_p9, default, 73.4926, complete, SAT-VERIFIED, 0.0112221, --
sat/toughsat_25bits_0.cnf.bz2, Relaxed_LCM_Dist, default, 197.174, complete, SAT-VERIFIED, 0.0102749, --
sat/toughsat_25bits_0.cnf.bz2, Riss7.1, NOUNSAT_proof, 343.013, complete, SAT-VERIFIED, 0.0107121, --
sat/toughsat_25bits_0.cnf.bz2, Riss7.1, default_proof, 219.869, complete, SAT-VERIFIED, 0.0094669, --
sat/toughsat_25bits_0.cnf.bz2, SLIME, default, 276.562, complete, SAT-VERIFIED, 0.010173, --
sat/toughsat_25bits_0.cnf.bz2, SparrowToMergeSAT, Sparrow2MergeSAT_proof, 845.411, complete, SAT-VERIFIED, 0.010106, --
sat/toughsat_25bits_0.cnf.bz2, Topk3.2_Glucose3.0, default, 811.735, complete, SAT-VERIFIED, 0.0104009, --
sat/toughsat_25bits_0.cnf.bz2, Topk3_Glucose3.0, default, 791.806, complete, SAT-VERIFIED, 0.010533, --
sat/toughsat_25bits_0.cnf.bz2, Topk6.2_Glucose3.0, default, 1351.81, complete, SAT-VERIFIED, 0.011706, --
sat/toughsat_25bits_0.cnf.bz2, Topk6_Glucose3.0, default, 1043.15, complete, SAT-VERIFIED, 0.012929, --
sat/toughsat_25bits_0.cnf.bz2, ZIB_Glucose, default, 1232.35, complete, SAT-VERIFIED, 0.0101541, --
sat/toughsat_25bits_0.cnf.bz2, cmsatv56-walksat, default, 159.756, complete, SAT-VERIFIED, 0.0334091, --
sat/toughsat_25bits_0.cnf.bz2, cmsatv56-walksat-chronobt, default, 195.01, complete, SAT-VERIFIED, 0.0157251, --
sat/toughsat_25bits_0.cnf.bz2, cmsatv56-yalsat, default, 158.303, complete, SAT-VERIFIED, 0.0111869, --
sat/toughsat_25bits_0.cnf.bz2, cmsatv56-yalsat-chronobt, default, 160.662, complete, SAT-VERIFIED, 0.0116449, --
sat/toughsat_25bits_0.cnf.bz2, expMaple_CM, default, 131.109, complete, SAT-VERIFIED, 0.00941903, --
sat/toughsat_25bits_0.cnf.bz2, expMaple_CM _GCBump, default, 446.058, complete, SAT-VERIFIED, 0.00987792, --
sat/toughsat_25bits_0.cnf.bz2, expMaple_CM _GCBumpOnlyLRB, default, 554.373, complete, SAT-VERIFIED, 0.0104391, --
sat/toughsat_25bits_0.cnf.bz2, glucose-4.2.1, default, 685.903, complete, SAT-VERIFIED, 0.0106311, --
sat/toughsat_25bits_0.cnf.bz2, glucose3.0, proofs, 1463.86, complete, SAT-VERIFIED, 0.01009, --
sat/toughsat_25bits_0.cnf.bz2, glucose_421_del, default, 137.877, complete, SAT-VERIFIED, 0.00993911, --
sat/toughsat_25bits_0.cnf.bz2, glucose_BTL, default, 1826.73, complete, SAT-VERIFIED, 0.00968704, --
sat/toughsat_25bits_0.cnf.bz2, optsat, default, 515.118, complete, SAT-VERIFIED, 0.00969111, --
