input;id_instance;method;k;size;percent;res3700re;time;cut;ite;cover
TF-30.tf;31;ptf;3;NA;NA;NA;3700;True;1;90
TF-28.tf;32;ptf;3;11;0.9032815198618307;12.0;396.22063159942627;True;239;90
TF-38.tf;33;ptf;3;NA;NA;NA;3700;True;1;90
TF-64.tf;34;ptf;3;NA;NA;NA;3700;True;1;90
TF-31.tf;35;ptf;3;NA;NA;NA;3700;True;1;90
TF-88.tf;36;ptf;3;NA;NA;NA;3700;True;1;90
cire150-1.txt;37;ptf;3;17;0.9;1219.0;36.594305753707886;True;39;90
cire100-2.txt;38;ptf;3;16;0.9;639.0;7.820220947265625;True;17;90
TF-14.tf;39;ptf;3;NA;NA;NA;3700;True;1;90
TF-95.tf;40;ptf;3;NA;NA;NA;3700;True;1;90
TF-86.tf;41;ptf;3;NA;NA;NA;3700;True;1;90
TF-83.tf;42;ptf;3;NA;NA;NA;3700;True;1;90
TF-24.tf;43;ptf;3;9;0.9015544041450777;16.0;155.99192547798157;True;167;90
TF-4.tf;44;ptf;3;10;0.9032815198618307;9.0;113.95864224433899;True;107;90
rtf30-9.txt;45;ptf;3;6;0.9090909090909091;86.0;0.2536294460296631;True;8;90
TF-74.tf;46;ptf;3;11;0.9032815198618307;16.0;124.7327389717102;True;155;90
TF-80.tf;47;ptf;3;NA;NA;NA;3700;True;1;90
TF-44.tf;48;ptf;3;NA;NA;NA;3700;True;1;90
TF-66.tf;49;ptf;3;NA;NA;NA;3700;True;1;90
TF-62.tf;50;ptf;3;14;0.9032815198618307;14.0;84.39345240592957;True;97;90
TF-97.tf;51;ptf;3;NA;NA;NA;3700;True;1;90
TF-13.tf;52;ptf;3;10;0.9032815198618307;13.0;93.1070864200592;True;128;90
scp1000-7.txt;53;ptf;3;59;0.925;156.0;1.042280673980713;True;1;90
scp1000-0.txt;54;ptf;3;66;0.935;161.0;0.30954647064208984;True;1;90
scp1000-5.txt;55;ptf;3;65;0.94;183.0;1.5934860706329346;True;1;90
rtf30-4.txt;56;ptf;3;5;0.9090909090909091;59.0;0.25798487663269043;True;7;90
TF-59.tf;57;ptf;3;12;0.9032815198618307;17.0;233.8002369403839;True;186;90
TF-27.tf;58;ptf;3;10;0.9015544041450777;18.0;840.2635757923126;True;254;90
TF-23.tf;59;ptf;3;NA;NA;NA;3700;True;1;90
TF-35.tf;60;ptf;3;NA;NA;NA;3700;True;1;90
scp1000-4.txt;61;ptf;3;60;0.94;146.0;0.31975626945495605;True;1;90
TF-61.tf;62;ptf;3;NA;NA;NA;3700;True;1;90
scp1000-2.txt;63;ptf;3;64;0.935;159.0;0.31932616233825684;True;1;90
TF-98.tf;64;ptf;3;NA;NA;NA;3700;True;1;90
TF-40.tf;65;ptf;3;NA;NA;NA;3700;True;1;90
TF-46.tf;66;ptf;3;10;0.9015544041450777;13.0;941.2136979103088;True;293;90
TF-58.tf;67;ptf;3;10;0.9084628670120898;15.0;84.58082151412964;True;95;90
cire150-5.txt;68;ptf;3;19;0.9;748.0;236.27428317070007;True;137;90
cire150-6.txt;69;ptf;3;22;0.9;1033.0;25.38155436515808;True;39;90
TF-100.tf;70;ptf;3;8;0.9065743944636678;16.0;2.90116024017334;True;26;90
TF-87.tf;71;ptf;3;NA;NA;NA;3700;True;1;90
cire100-6.txt;72;ptf;3;17;0.9;920.0;10.292671203613281;True;25;90
TF-3.tf;73;ptf;3;11;0.9015544041450777;13.0;106.35442590713501;True;128;90
TF-73.tf;74;ptf;3;NA;NA;NA;3700;True;1;90
rtf30-3.txt;75;ptf;3;6;0.9090909090909091;121.0;0.2019975185394287;True;4;90
TF-16.tf;76;ptf;3;NA;NA;NA;3700;True;1;90
TF-65.tf;77;ptf;3;NA;NA;NA;3700;True;1;90
TF-22.tf;78;ptf;3;11;0.9015544041450777;14.0;362.12246561050415;True;233;90
cire100-0.txt;79;ptf;3;16;0.9;884.0;89.32099986076355;True;59;90
TF-26.tf;80;ptf;3;10;0.9015544041450777;11.0;210.4413342475891;True;179;90
TF-75.tf;81;ptf;3;NA;NA;NA;3700;True;1;90
TF-32.tf;82;ptf;3;NA;NA;NA;3700;True;1;90
rtf30-2.txt;83;ptf;3;6;0.9090909090909091;87.0;0.2149660587310791;True;5;90
scp1000-3.txt;84;ptf;3;63;0.94;149.0;0.32563138008117676;True;1;90
TF-90.tf;85;ptf;3;NA;NA;NA;3700;True;1;90
rtf30-1.txt;86;ptf;3;7;0.9090909090909091;106.0;0.2866787910461426;True;9;90
TF-25.tf;87;ptf;3;NA;NA;NA;3700;True;1;90
cire150-9.txt;88;ptf;3;21;0.9;1188.0;79.63992762565613;True;67;90
scp1000-6.txt;89;ptf;3;58;0.925;142.0;0.30740857124328613;True;1;90
TF-89.tf;90;ptf;3;NA;NA;NA;3700;True;1;90
cire100-8.txt;91;ptf;3;17;0.9;764.0;6.7577362060546875;True;26;90
TF-39.tf;92;ptf;3;NA;NA;NA;3700;True;1;90
TF-67.tf;93;ptf;3;9;0.9015544041450777;14.0;691.5404160022736;True;277;90
TF-69.tf;94;ptf;3;NA;NA;NA;3700;True;1;90
TF-53.tf;95;ptf;3;NA;NA;NA;3700;True;1;90
TF-60.tf;96;ptf;3;NA;NA;NA;3700;True;1;90
TF-71.tf;97;ptf;3;NA;NA;NA;3700;True;1;90
cire100-7.txt;98;ptf;3;17;0.9;757.0;140.48474717140198;True;90;90
cire150-4.txt;99;ptf;3;22;0.9;1007.0;36.256874799728394;True;46;90
TF-77.tf;100;ptf;3;NA;NA;NA;3700;True;1;90
TF-85.tf;101;ptf;3;15;0.9015544041450777;15.0;977.1047563552856;True;281;90
TF-91.tf;102;ptf;3;NA;NA;NA;3700;True;1;90
cire100-5.txt;103;ptf;3;16;0.9;820.0;10.558831453323364;True;31;90
TF-93.tf;104;ptf;3;NA;NA;NA;3700;True;1;90
TF-47.tf;105;ptf;3;11;0.9015544041450777;13.0;485.25565218925476;True;209;90
scp1000-9.txt;106;ptf;3;65;0.94;166.0;0.37124204635620117;True;1;90
TF-79.tf;107;ptf;3;NA;NA;NA;3700;True;1;90
TF-6.tf;108;ptf;3;11;0.9032815198618307;12.0;1008.2311174869537;True;308;90
TF-49.tf;109;ptf;3;8;0.9050086355785838;17.0;19.46801781654358;True;39;90
TF-63.tf;110;ptf;3;NA;NA;NA;3700;True;1;90
TF-9.tf;111;ptf;3;NA;NA;NA;3700;True;1;90
TF-94.tf;112;ptf;3;NA;NA;NA;3700;True;1;90
TF-20.tf;113;ptf;3;NA;NA;NA;3700;True;1;90
TF-50.tf;114;ptf;3;9;0.9015544041450777;15.0;259.1883554458618;True;169;90
cire150-8.txt;115;ptf;3;20;0.9;883.0;193.39829111099243;True;117;90
TF-1.tf;116;ptf;3;10;0.9015544041450777;20.0;122.38989615440369;True;138;90
cire100-3.txt;117;ptf;3;15;0.9;765.0;7.059053897857666;True;26;90
rtf30-8.txt;118;ptf;3;5;0.9090909090909091;66.0;0.962146520614624;True;7;90
TF-5.tf;119;ptf;3;NA;NA;NA;3700;True;1;90
TF-17.tf;120;ptf;3;NA;NA;NA;3700;True;1;90
TF-19.tf;121;ptf;3;NA;NA;NA;3700;True;1;90
TF-7.tf;122;ptf;3;NA;NA;NA;3700;True;1;90
rtf30-0.txt;123;ptf;3;8;0.9090909090909091;112.0;4.706653356552124;True;18;90
TF-84.tf;124;ptf;3;12;0.9015544041450777;12.0;688.4618117809296;True;248;90
TF-82.tf;125;ptf;3;NA;NA;NA;3700;True;1;90
cire150-0.txt;126;ptf;3;22;0.9;1194.0;50.10111355781555;True;54;90
cire150-7.txt;127;ptf;3;18;0.9;1041.0;136.87647700309753;True;92;90
cire150-3.txt;128;ptf;3;19;0.9;995.0;27.850131273269653;True;42;90
TF-43.tf;129;ptf;3;NA;NA;NA;3700;True;1;90
TF-68.tf;130;ptf;3;NA;NA;NA;3700;True;1;90
cire100-1.txt;131;ptf;3;17;0.9;827.0;29.318801879882812;True;43;90
TF-29.tf;132;ptf;3;NA;NA;NA;3700;True;1;90
TF-92.tf;133;ptf;3;NA;NA;NA;3700;True;1;90
cire150-2.txt;134;ptf;3;23;0.9;973.0;37.77048945426941;True;51;90
TF-52.tf;135;ptf;3;NA;NA;NA;3700;True;1;90
TF-45.tf;136;ptf;3;NA;NA;NA;3700;True;1;90
TF-34.tf;137;ptf;3;NA;NA;NA;3700;True;1;90
TF-72.tf;138;ptf;3;NA;NA;NA;3700;True;1;90
TF-96.tf;139;ptf;3;9;0.9015544041450777;13.0;222.80417323112488;True;195;90
TF-37.tf;0;rtf;3;NA;NA;NA;3700;True;1;90
TF-70.tf;1;rtf;3;NA;NA;NA;3700;True;1;90
cire100-4.txt;2;rtf;3;NA;NA;NA;3700;True;1;90
rtf30-6.txt;3;rtf;3;2;0;80.0;9.204090356826782;True;27;90
TF-15.tf;4;rtf;3;NA;NA;NA;3700;True;1;90
TF-10.tf;5;rtf;3;NA;NA;NA;3700;True;1;90
TF-51.tf;6;rtf;3;NA;NA;NA;3700;True;1;90
TF-54.tf;7;rtf;3;NA;NA;NA;3700;True;1;90
scp1000-1.txt;8;rtf;3;NA;NA;NA;3700;True;1;90
TF-76.tf;9;rtf;3;NA;NA;NA;3700;True;1;90
TF-55.tf;10;rtf;3;NA;NA;NA;3700;True;1;90
TF-8.tf;11;rtf;3;NA;NA;NA;3700;True;1;90
TF-78.tf;12;rtf;3;NA;NA;NA;3700;True;1;90
cire100-9.txt;13;rtf;3;NA;NA;NA;3700;True;1;90
TF-99.tf;14;rtf;3;NA;NA;NA;3700;True;1;90
TF-41.tf;15;rtf;3;NA;NA;NA;3700;True;1;90
TF-2.tf;16;rtf;3;NA;NA;NA;3700;True;1;90
TF-48.tf;17;rtf;3;NA;NA;NA;3700;True;1;90
rtf30-5.txt;18;rtf;3;2;0;75.0;110.77290725708008;True;74;90
TF-57.tf;19;rtf;3;NA;NA;NA;3700;True;1;90
TF-81.tf;20;rtf;3;NA;NA;NA;3700;True;1;90
TF-18.tf;21;rtf;3;NA;NA;NA;3700;True;1;90
TF-12.tf;22;rtf;3;NA;NA;NA;3700;True;1;90
TF-21.tf;23;rtf;3;NA;NA;NA;3700;True;1;90
rtf30-7.txt;24;rtf;3;3;0;103.0;790.0971236228943;True;539;90
TF-42.tf;25;rtf;3;NA;NA;NA;3700;True;1;90
scp1000-8.txt;26;rtf;3;NA;NA;NA;3700;True;1;90
TF-11.tf;27;rtf;3;NA;NA;NA;3700;True;1;90
TF-33.tf;28;rtf;3;NA;NA;NA;3700;True;1;90
TF-56.tf;29;rtf;3;NA;NA;NA;3700;True;1;90
TF-36.tf;30;rtf;3;NA;NA;NA;3700;True;1;90
TF-30.tf;31;rtf;3;NA;NA;NA;3700;True;1;90
TF-28.tf;32;rtf;3;NA;NA;NA;3700;True;1;90
TF-38.tf;33;rtf;3;NA;NA;NA;3700;True;1;90
TF-64.tf;34;rtf;3;NA;NA;NA;3700;True;1;90
TF-31.tf;35;rtf;3;NA;NA;NA;3700;True;1;90
TF-88.tf;36;rtf;3;NA;NA;NA;3700;True;1;90
cire150-1.txt;37;rtf;3;NA;NA;NA;3700;True;1;90
cire100-2.txt;38;rtf;3;NA;NA;NA;3700;True;1;90
TF-14.tf;39;rtf;3;NA;NA;NA;3700;True;1;90
TF-95.tf;40;rtf;3;NA;NA;NA;3700;True;1;90
TF-86.tf;41;rtf;3;NA;NA;NA;3700;True;1;90
TF-83.tf;42;rtf;3;NA;NA;NA;3700;True;1;90
TF-24.tf;43;rtf;3;NA;NA;NA;3700;True;1;90
TF-4.tf;44;rtf;3;NA;NA;NA;3700;True;1;90
rtf30-9.txt;45;rtf;3;NA;NA;NA;3700;True;1;90
TF-74.tf;46;rtf;3;NA;NA;NA;3700;True;1;90
TF-80.tf;47;rtf;3;NA;NA;NA;3700;True;1;90
TF-44.tf;48;rtf;3;NA;NA;NA;3700;True;1;90
TF-66.tf;49;rtf;3;NA;NA;NA;3700;True;1;90
TF-62.tf;50;rtf;3;NA;NA;NA;3700;True;1;90
TF-97.tf;51;rtf;3;NA;NA;NA;3700;True;1;90
TF-13.tf;52;rtf;3;NA;NA;NA;3700;True;1;90
scp1000-7.txt;53;rtf;3;NA;NA;NA;3700;True;1;90
scp1000-0.txt;54;rtf;3;NA;NA;NA;3700;True;1;90
scp1000-5.txt;55;rtf;3;NA;NA;NA;3700;True;1;90
rtf30-4.txt;56;rtf;3;2;0;90.0;187.1208953857422;True;132;90
TF-59.tf;57;rtf;3;NA;NA;NA;3700;True;1;90
TF-27.tf;58;rtf;3;NA;NA;NA;3700;True;1;90
TF-23.tf;59;rtf;3;NA;NA;NA;3700;True;1;90
TF-35.tf;60;rtf;3;NA;NA;NA;3700;True;1;90
scp1000-4.txt;61;rtf;3;NA;NA;NA;3700;True;1;90
TF-61.tf;62;rtf;3;NA;NA;NA;3700;True;1;90
scp1000-2.txt;63;rtf;3;NA;NA;NA;3700;True;1;90
TF-98.tf;64;rtf;3;NA;NA;NA;3700;True;1;90
TF-40.tf;65;rtf;3;NA;NA;NA;3700;True;1;90
TF-46.tf;66;rtf;3;NA;NA;NA;3700;True;1;90
TF-58.tf;67;rtf;3;NA;NA;NA;3700;True;1;90
cire150-5.txt;68;rtf;3;NA;NA;NA;3700;True;1;90
cire150-6.txt;69;rtf;3;NA;NA;NA;3700;True;1;90
TF-100.tf;70;rtf;3;NA;NA;NA;3700;True;1;90
TF-87.tf;71;rtf;3;NA;NA;NA;3700;True;1;90
cire100-6.txt;72;rtf;3;NA;NA;NA;3700;True;1;90
TF-3.tf;73;rtf;3;NA;NA;NA;3700;True;1;90
TF-73.tf;74;rtf;3;NA;NA;NA;3700;True;1;90
rtf30-3.txt;75;rtf;3;3;0;57.0;62.18661427497864;True;64;90
TF-16.tf;76;rtf;3;NA;NA;NA;3700;True;1;90
TF-65.tf;77;rtf;3;NA;NA;NA;3700;True;1;90
TF-22.tf;78;rtf;3;NA;NA;NA;3700;True;1;90
cire100-0.txt;79;rtf;3;NA;NA;NA;3700;True;1;90
TF-26.tf;80;rtf;3;NA;NA;NA;3700;True;1;90
TF-75.tf;81;rtf;3;NA;NA;NA;3700;True;1;90
TF-32.tf;82;rtf;3;NA;NA;NA;3700;True;1;90
rtf30-2.txt;83;rtf;3;2;0;123.0;225.4106526374817;True;166;90
scp1000-3.txt;84;rtf;3;NA;NA;NA;3700;True;1;90
TF-90.tf;85;rtf;3;NA;NA;NA;3700;True;1;90
rtf30-1.txt;86;rtf;3;2;0;120.0;627.0412120819092;True;449;90
TF-25.tf;87;rtf;3;NA;NA;NA;3700;True;1;90
cire150-9.txt;88;rtf;3;NA;NA;NA;3700;True;1;90
scp1000-6.txt;89;rtf;3;NA;NA;NA;3700;True;1;90
TF-89.tf;90;rtf;3;NA;NA;NA;3700;True;1;90
cire100-8.txt;91;rtf;3;NA;NA;NA;3700;True;1;90
TF-39.tf;92;rtf;3;NA;NA;NA;3700;True;1;90
TF-67.tf;93;rtf;3;NA;NA;NA;3700;True;1;90
TF-69.tf;94;rtf;3;NA;NA;NA;3700;True;1;90
TF-53.tf;95;rtf;3;NA;NA;NA;3700;True;1;90
TF-60.tf;96;rtf;3;NA;NA;NA;3700;True;1;90
TF-71.tf;97;rtf;3;NA;NA;NA;3700;True;1;90
cire100-7.txt;98;rtf;3;NA;NA;NA;3700;True;1;90
cire150-4.txt;99;rtf;3;NA;NA;NA;3700;True;1;90
TF-77.tf;100;rtf;3;NA;NA;NA;3700;True;1;90
TF-85.tf;101;rtf;3;NA;NA;NA;3700;True;1;90
TF-91.tf;102;rtf;3;NA;NA;NA;3700;True;1;90
cire100-5.txt;103;rtf;3;NA;NA;NA;3700;True;1;90
TF-93.tf;104;rtf;3;NA;NA;NA;3700;True;1;90
TF-47.tf;105;rtf;3;NA;NA;NA;3700;True;1;90
scp1000-9.txt;106;rtf;3;NA;NA;NA;3700;True;1;90
TF-79.tf;107;rtf;3;NA;NA;NA;3700;True;1;90
TF-6.tf;108;rtf;3;NA;NA;NA;3700;True;1;90
TF-49.tf;109;rtf;3;NA;NA;NA;3700;True;1;90
TF-63.tf;110;rtf;3;NA;NA;NA;3700;True;1;90
TF-9.tf;111;rtf;3;NA;NA;NA;3700;True;1;90
TF-94.tf;112;rtf;3;NA;NA;NA;3700;True;1;90
TF-20.tf;113;rtf;3;NA;NA;NA;3700;True;1;90
TF-50.tf;114;rtf;3;NA;NA;NA;3700;True;1;90
cire150-8.txt;115;rtf;3;NA;NA;NA;3700;True;1;90
TF-1.tf;116;rtf;3;NA;NA;NA;3700;True;1;90
cire100-3.txt;117;rtf;3;NA;NA;NA;3700;True;1;90
rtf30-8.txt;118;rtf;3;2;0;163.0;179.76482915878296;True;112;90
TF-5.tf;119;rtf;3;NA;NA;NA;3700;True;1;90
TF-17.tf;120;rtf;3;NA;NA;NA;3700;True;1;90
TF-19.tf;121;rtf;3;NA;NA;NA;3700;True;1;90
TF-7.tf;122;rtf;3;NA;NA;NA;3700;True;1;90
rtf30-0.txt;123;rtf;3;2;0;141.0;652.2111504077911;True;514;90
TF-84.tf;124;rtf;3;NA;NA;NA;3700;True;1;90
TF-82.tf;125;rtf;3;NA;NA;NA;3700;True;1;90
cire150-0.txt;126;rtf;3;NA;NA;NA;3700;True;1;90
cire150-7.txt;127;rtf;3;NA;NA;NA;3700;True;1;90
cire150-3.txt;128;rtf;3;NA;NA;NA;3700;True;1;90
TF-43.tf;129;rtf;3;NA;NA;NA;3700;True;1;90
TF-68.tf;130;rtf;3;NA;NA;NA;3700;True;1;90
cire100-1.txt;131;rtf;3;NA;NA;NA;3700;True;1;90
TF-29.tf;132;rtf;3;NA;NA;NA;3700;True;1;90
TF-92.tf;133;rtf;3;NA;NA;NA;3700;True;1;90
cire150-2.txt;134;rtf;3;NA;NA;NA;3700;True;1;90
TF-52.tf;135;rtf;3;NA;NA;NA;3700;True;1;90
TF-45.tf;136;rtf;3;NA;NA;NA;3700;True;1;90
TF-34.tf;137;rtf;3;NA;NA;NA;3700;True;1;90
TF-72.tf;138;rtf;3;NA;NA;NA;3700;True;1;90
TF-96.tf;139;rtf;3;NA;NA;NA;3700;True;1;90
TF-37.tf;0;ptf;3;NA;NA;NA;3700;False;1;90
TF-70.tf;1;ptf;3;NA;NA;NA;3700;False;1;90
cire100-4.txt;2;ptf;3;NA;NA;NA;3700;False;1;90
rtf30-6.txt;3;ptf;3;6;0.9090909090909091;76.0;766.258193731308;False;535;90
TF-15.tf;4;ptf;3;NA;NA;NA;3700;False;1;90
TF-10.tf;5;ptf;3;NA;NA;NA;3700;False;1;90
TF-51.tf;6;ptf;3;NA;NA;NA;3700;False;1;90
TF-54.tf;7;ptf;3;NA;NA;NA;3700;False;1;90
scp1000-1.txt;8;ptf;3;60;0.925;171.0;0.3171372413635254;False;1;90
TF-76.tf;9;ptf;3;NA;NA;NA;3700;False;1;90
TF-55.tf;10;ptf;3;NA;NA;NA;3700;False;1;90
TF-8.tf;11;ptf;3;NA;NA;NA;3700;False;1;90
TF-78.tf;12;ptf;3;NA;NA;NA;3700;False;1;90
cire100-9.txt;13;ptf;3;NA;NA;NA;3700;False;1;90
TF-99.tf;14;ptf;3;NA;NA;NA;3700;False;1;90
TF-41.tf;15;ptf;3;NA;NA;NA;3700;False;1;90
TF-2.tf;16;ptf;3;NA;NA;NA;3700;False;1;90
TF-48.tf;17;ptf;3;NA;NA;NA;3700;False;1;90
rtf30-5.txt;18;ptf;3;5;0.9090909090909091;67.0;775.5957458019257;False;598;90
TF-57.tf;19;ptf;3;NA;NA;NA;3700;False;1;90
TF-81.tf;20;ptf;3;NA;NA;NA;3700;False;1;90
TF-18.tf;21;ptf;3;NA;NA;NA;3700;False;1;90
TF-12.tf;22;ptf;3;NA;NA;NA;3700;False;1;90
TF-21.tf;23;ptf;3;NA;NA;NA;3700;False;1;90
rtf30-7.txt;24;ptf;3;NA;NA;NA;3700;False;1;90
TF-42.tf;25;ptf;3;NA;NA;NA;3700;False;1;90
scp1000-8.txt;26;ptf;3;61;0.925;169.0;1.58573579788208;False;1;90
TF-11.tf;27;ptf;3;NA;NA;NA;3700;False;1;90
TF-33.tf;28;ptf;3;NA;NA;NA;3700;False;1;90
TF-56.tf;29;ptf;3;NA;NA;NA;3700;False;1;90
TF-36.tf;30;ptf;3;NA;NA;NA;3700;False;1;90
TF-30.tf;31;ptf;3;NA;NA;NA;3700;False;1;90
TF-28.tf;32;ptf;3;NA;NA;NA;3700;False;1;90
TF-38.tf;33;ptf;3;NA;NA;NA;3700;False;1;90
TF-64.tf;34;ptf;3;NA;NA;NA;3700;False;1;90
TF-31.tf;35;ptf;3;NA;NA;NA;3700;False;1;90
TF-88.tf;36;ptf;3;NA;NA;NA;3700;False;1;90
cire150-1.txt;37;ptf;3;NA;NA;NA;3700;False;1;90
cire100-2.txt;38;ptf;3;NA;NA;NA;3700;False;1;90
TF-14.tf;39;ptf;3;NA;NA;NA;3700;False;1;90
TF-95.tf;40;ptf;3;NA;NA;NA;3700;False;1;90
TF-86.tf;41;ptf;3;NA;NA;NA;3700;False;1;90
TF-83.tf;42;ptf;3;NA;NA;NA;3700;False;1;90
TF-24.tf;43;ptf;3;NA;NA;NA;3700;False;1;90
TF-4.tf;44;ptf;3;NA;NA;NA;3700;False;1;90
rtf30-9.txt;45;ptf;3;NA;NA;NA;3700;False;1;90
TF-74.tf;46;ptf;3;NA;NA;NA;3700;False;1;90
TF-80.tf;47;ptf;3;NA;NA;NA;3700;False;1;90
TF-44.tf;48;ptf;3;NA;NA;NA;3700;False;1;90
TF-66.tf;49;ptf;3;NA;NA;NA;3700;False;1;90
TF-62.tf;50;ptf;3;NA;NA;NA;3700;False;1;90
TF-97.tf;51;ptf;3;NA;NA;NA;3700;False;1;90
TF-13.tf;52;ptf;3;NA;NA;NA;3700;False;1;90
scp1000-7.txt;53;ptf;3;59;0.925;156.0;1.0147135257720947;False;1;90
scp1000-0.txt;54;ptf;3;66;0.935;161.0;0.3076515197753906;False;1;90
scp1000-5.txt;55;ptf;3;65;0.94;183.0;1.7646877765655518;False;1;90
rtf30-4.txt;56;ptf;3;5;0.9090909090909091;59.0;442.79347252845764;False;296;90
TF-59.tf;57;ptf;3;NA;NA;NA;3700;False;1;90
TF-27.tf;58;ptf;3;NA;NA;NA;3700;False;1;90
TF-23.tf;59;ptf;3;NA;NA;NA;3700;False;1;90
TF-35.tf;60;ptf;3;NA;NA;NA;3700;False;1;90
scp1000-4.txt;61;ptf;3;60;0.94;146.0;0.31740450859069824;False;1;90
TF-61.tf;62;ptf;3;NA;NA;NA;3700;False;1;90
scp1000-2.txt;63;ptf;3;64;0.935;159.0;0.3146030902862549;False;1;90
TF-98.tf;64;ptf;3;NA;NA;NA;3700;False;1;90
TF-40.tf;65;ptf;3;NA;NA;NA;3700;False;1;90
TF-46.tf;66;ptf;3;NA;NA;NA;3700;False;1;90
TF-58.tf;67;ptf;3;NA;NA;NA;3700;False;1;90
cire150-5.txt;68;ptf;3;NA;NA;NA;3700;False;1;90
cire150-6.txt;69;ptf;3;NA;NA;NA;3700;False;1;90
TF-100.tf;70;ptf;3;NA;NA;NA;3700;False;1;90
TF-87.tf;71;ptf;3;NA;NA;NA;3700;False;1;90
cire100-6.txt;72;ptf;3;NA;NA;NA;3700;False;1;90
TF-3.tf;73;ptf;3;NA;NA;NA;3700;False;1;90
TF-73.tf;74;ptf;3;NA;NA;NA;3700;False;1;90
rtf30-3.txt;75;ptf;3;NA;NA;NA;3700;False;1;90
TF-16.tf;76;ptf;3;NA;NA;NA;3700;False;1;90
TF-65.tf;77;ptf;3;NA;NA;NA;3700;False;1;90
TF-22.tf;78;ptf;3;NA;NA;NA;3700;False;1;90
cire100-0.txt;79;ptf;3;NA;NA;NA;3700;False;1;90
TF-26.tf;80;ptf;3;NA;NA;NA;3700;False;1;90
TF-75.tf;81;ptf;3;NA;NA;NA;3700;False;1;90
TF-32.tf;82;ptf;3;NA;NA;NA;3700;False;1;90
rtf30-2.txt;83;ptf;3;6;0.9090909090909091;87.0;676.5256547927856;False;633;90
scp1000-3.txt;84;ptf;3;63;0.94;149.0;0.32433533668518066;False;1;90
TF-90.tf;85;ptf;3;NA;NA;NA;3700;False;1;90
rtf30-1.txt;86;ptf;3;NA;NA;NA;3700;False;1;90
TF-25.tf;87;ptf;3;NA;NA;NA;3700;False;1;90
cire150-9.txt;88;ptf;3;NA;NA;NA;3700;False;1;90
scp1000-6.txt;89;ptf;3;58;0.925;142.0;0.32276248931884766;False;1;90
TF-89.tf;90;ptf;3;NA;NA;NA;3700;False;1;90
cire100-8.txt;91;ptf;3;NA;NA;NA;3700;False;1;90
TF-39.tf;92;ptf;3;NA;NA;NA;3700;False;1;90
TF-67.tf;93;ptf;3;NA;NA;NA;3700;False;1;90
TF-69.tf;94;ptf;3;NA;NA;NA;3700;False;1;90
TF-53.tf;95;ptf;3;NA;NA;NA;3700;False;1;90
TF-60.tf;96;ptf;3;NA;NA;NA;3700;False;1;90
TF-71.tf;97;ptf;3;NA;NA;NA;3700;False;1;90
cire100-7.txt;98;ptf;3;NA;NA;NA;3700;False;1;90
cire150-4.txt;99;ptf;3;NA;NA;NA;3700;False;1;90
TF-77.tf;100;ptf;3;NA;NA;NA;3700;False;1;90
TF-85.tf;101;ptf;3;NA;NA;NA;3700;False;1;90
TF-91.tf;102;ptf;3;NA;NA;NA;3700;False;1;90
cire100-5.txt;103;ptf;3;NA;NA;NA;3700;False;1;90
TF-93.tf;104;ptf;3;NA;NA;NA;3700;False;1;90
TF-47.tf;105;ptf;3;NA;NA;NA;3700;False;1;90
scp1000-9.txt;106;ptf;3;65;0.94;166.0;0.41319727897644043;False;1;90
TF-79.tf;107;ptf;3;NA;NA;NA;3700;False;1;90
TF-6.tf;108;ptf;3;NA;NA;NA;3700;False;1;90
TF-49.tf;109;ptf;3;NA;NA;NA;3700;False;1;90
TF-63.tf;110;ptf;3;NA;NA;NA;3700;False;1;90
TF-9.tf;111;ptf;3;NA;NA;NA;3700;False;1;90
TF-94.tf;112;ptf;3;NA;NA;NA;3700;False;1;90
TF-20.tf;113;ptf;3;NA;NA;NA;3700;False;1;90
TF-50.tf;114;ptf;3;NA;NA;NA;3700;False;1;90
cire150-8.txt;115;ptf;3;NA;NA;NA;3700;False;1;90
TF-1.tf;116;ptf;3;NA;NA;NA;3700;False;1;90
cire100-3.txt;117;ptf;3;NA;NA;NA;3700;False;1;90
rtf30-8.txt;118;ptf;3;NA;NA;NA;3700;False;1;90
TF-5.tf;119;ptf;3;NA;NA;NA;3700;False;1;90
TF-17.tf;120;ptf;3;NA;NA;NA;3700;False;1;90
TF-19.tf;121;ptf;3;NA;NA;NA;3700;False;1;90
TF-7.tf;122;ptf;3;NA;NA;NA;3700;False;1;90
rtf30-0.txt;123;ptf;3;NA;NA;NA;3700;False;1;90
TF-84.tf;124;ptf;3;NA;NA;NA;3700;False;1;90
TF-82.tf;125;ptf;3;NA;NA;NA;3700;False;1;90
cire150-0.txt;126;ptf;3;NA;NA;NA;3700;False;1;90
cire150-7.txt;127;ptf;3;NA;NA;NA;3700;False;1;90
cire150-3.txt;128;ptf;3;NA;NA;NA;3700;False;1;90
TF-43.tf;129;ptf;3;NA;NA;NA;3700;False;1;90
TF-68.tf;130;ptf;3;NA;NA;NA;3700;False;1;90
cire100-1.txt;131;ptf;3;NA;NA;NA;3700;False;1;90
TF-29.tf;132;ptf;3;NA;NA;NA;3700;False;1;90
TF-92.tf;133;ptf;3;NA;NA;NA;3700;False;1;90
cire150-2.txt;134;ptf;3;NA;NA;NA;3700;False;1;90
TF-52.tf;135;ptf;3;NA;NA;NA;3700;False;1;90
TF-45.tf;136;ptf;3;NA;NA;NA;3700;False;1;90
