Glasgow, LAD, VF2, RI
0.014000, 0.038000, 0.040000, 0.001000
0.053000, 0.148000, 0.077000, 0.001000
0.034000, 0.129000, 0.045000, 0.001000
0.094000, 0.205000, 0.125000, 0.001000
0.039000, 0.048000, 0.030000, 0.001000
0.240000, 0.590000, 0.313000, 0.001000
0.203000, 0.399000, 0.218000, 0.001000
0.179000, 0.758000, 0.239000, 0.001000
0.130000, 0.279000, 0.249000, 0.001000
0.280000, 0.775000, 0.375000, 0.001000
0.362000, 0.824000, 0.338000, 0.001000
0.144000, 0.342000, 0.139000, 0.001000
0.247000, 0.627000, 0.532000, 0.001000
0.068000, 0.191000, 0.156000, 0.001000
0.224000, 0.547000, 0.296000, 0.001000
0.210000, 0.497000, 0.271000, 0.001000
0.075000, 0.230000, 0.102000, 0.001000
0.131000, 0.673000, 0.291000, 0.001000
0.105000, 0.409000, 0.151000, 0.001000
0.095000, 3.902000, 0.141000, 0.001000
0.104000, 0.409000, 0.144000, 0.001000
0.180000, 0.644000, 0.233000, 0.001000
0.349000, 0.718000, 0.460000, 0.001000
0.241000, 0.663000, 0.374000, 0.001000
0.216000, 0.489000, 0.143000, 0.001000
0.432000, 0.621000, 0.275000, 0.002000
0.060000, 0.170000, 0.085000, 0.001000
0.100000, 0.343000, 0.222000, 0.001000
0.271000, 0.532000, 0.448000, 0.001000
0.218000, 0.578000, 0.279000, 0.001000
0.081000, 0.409000, 0.145000, 0.001000
0.083000, 0.327000, 0.116000, 0.001000
0.051000, 0.194000, 0.081000, 0.001000
0.081000, 0.179000, 0.078000, 0.001000
0.050000, 0.167000, 0.072000, 0.001000
0.054000, 0.121000, 0.054000, 0.001000
0.350000, 0.751000, 0.357000, 0.001000
0.044000, 0.205000, 0.104000, 0.001000
0.178000, 0.686000, 0.376000, 0.001000
0.192000, 0.618000, 0.289000, 0.001000
0.088000, 0.405000, 0.154000, 0.001000
0.181000, 0.600000, 0.235000, 0.001000
0.209000, 0.604000, 0.257000, 0.001000
0.148000, 0.459000, 0.248000, 0.001000
0.097000, 0.288000, 0.165000, 0.001000
0.087000, 0.224000, 0.166000, 0.001000
0.083000, 0.218000, 0.114000, 0.001000
0.219000, 0.460000, 0.273000, 0.001000
0.240000, 0.727000, 0.324000, 0.001000
0.289000, 0.664000, 0.424000, 0.001000
0.181000, 1.001000, 0.243000, 0.001000
0.217000, 0.564000, 0.277000, 0.001000
0.213000, 0.503000, 0.393000, 0.001000
0.150000, 0.650000, 0.185000, 0.001000
0.214000, 0.590000, 0.284000, 0.001000
0.239000, 0.923000, 0.296000, 0.001000
0.235000, 0.516000, 0.291000, 0.001000
0.261000, 0.550000, 0.320000, 0.001000
0.256000, 0.785000, 0.396000, 0.001000
0.233000, 8.270000, 0.310000, 0.001000
0.042000, 0.128000, 0.052000, 0.001000
0.121000, 0.395000, 0.135000, 0.001000
0.052000, 0.167000, 0.076000, 0.001000
0.085000, 0.238000, 0.205000, 0.001000
0.122000, 0.350000, 0.164000, 0.001000
0.144000, 0.456000, 0.193000, 0.001000
0.017000, 0.018000, 0.012000, 0.001000
0.176000, 0.412000, 0.267000, 0.001000
0.111000, 0.256000, 0.135000, 0.001000
0.088000, 0.250000, 0.118000, 0.001000
0.161000, 0.472000, 0.209000, 0.001000
0.052000, 0.182000, 0.114000, 0.001000
0.081000, 0.252000, 0.115000, 0.001000
0.036000, 0.174000, 0.048000, 0.001000
0.013000, 0.043000, 0.019000, 0.001000
0.239000, 0.616000, 0.306000, 0.001000
0.111000, 0.400000, 0.152000, 0.001000
0.183000, 0.607000, 0.303000, 0.001000
0.019000, 0.074000, 0.028000, 0.001000
0.063000, 0.204000, 0.142000, 0.001000
0.061000, 0.159000, 0.084000, 0.001000
0.029000, 0.169000, 0.042000, 0.001000
0.206000, 0.659000, 0.186000, 0.001000
0.136000, 0.888000, 0.161000, 0.001000
0.085000, 0.370000, 0.180000, 0.001000
0.020000, 0.106000, 0.030000, 0.001000
0.020000, 0.094000, 0.050000, 0.001000
0.046000, 0.228000, 0.062000, 0.001000
0.054000, 0.425000, 0.074000, 0.001000
0.174000, 1.051000, 0.184000, 0.001000
0.127000, 0.528000, 0.168000, 0.001000
0.089000, 0.528000, 0.209000, 0.001000
0.090000, 0.612000, 0.129000, 0.001000
0.262000, 1.733000, 0.491000, 0.001000
0.139000, 0.574000, 0.178000, 0.001000
0.039000, 0.161000, 0.051000, 0.001000
0.049000, 0.181000, 0.065000, 0.001000
0.043000, 0.191000, 0.058000, 0.001000
0.044000, 0.164000, 0.058000, 0.001000
0.057000, 2.563000, 0.129000, 0.001000
0.029000, 0.151000, 0.072000, 0.001000
0.087000, 0.391000, 0.122000, 0.001000
0.249000, 1.233000, 0.300000, 0.001000
0.149000, 0.576000, 0.177000, 0.001000
0.154000, 0.351000, 0.120000, 0.001000
0.213000, 1.157000, 0.266000, 0.001000
0.105000, 0.478000, 0.154000, 0.001000
0.138000, 1.083000, 0.203000, 0.001000
0.184000, 0.805000, 0.206000, 0.001000
0.098000, 0.324000, 0.156000, 0.001000
0.177000, 0.853000, 0.221000, 0.001000
0.092000, 0.413000, 0.115000, 0.001000
0.155000, 0.563000, 0.212000, 0.001000
0.011000, 0.043000, 0.017000, 0.001000
0.014000, 0.072000, 0.023000, 0.001000
0.145000, 0.578000, 0.179000, 0.001000
0.019000, 0.167000, 0.028000, 0.001000
0.106000, 0.462000, 0.141000, 0.001000
0.018000, 0.079000, 0.049000, 0.001000
0.046000, 0.324000, 0.073000, 0.001000
0.064000, 0.334000, 0.086000, 0.001000
0.064000, 0.279000, 0.071000, 0.001000
0.068000, 0.360000, 0.170000, 0.001000
0.056000, 0.307000, 0.089000, 0.001000
0.065000, 0.359000, 0.150000, 0.001000
0.025000, 0.126000, 0.030000, 0.001000
0.233000, 1.475000, 0.331000, 0.001000
0.032000, 0.181000, 0.040000, 0.001000
0.021000, 0.096000, 0.031000, 0.001000
0.055000, 0.162000, 0.047000, 0.001000
0.025000, 0.109000, 0.037000, 0.001000
0.088000, 0.320000, 0.081000, 0.001000
0.039000, 0.237000, 0.055000, 0.001000
0.080000, 0.311000, 0.108000, 0.001000
0.031000, 0.159000, 0.065000, 0.001000
0.163000, 0.732000, 0.187000, 0.001000
0.012000, 0.081000, 0.031000, 0.001000
0.033000, 0.110000, 0.077000, 0.001000
0.143000, 0.635000, 0.290000, 0.001000
0.140000, 7.954000, 0.287000, 0.001000
0.260000, 1.074000, 0.332000, 0.001000
0.089000, 0.296000, 0.119000, 0.001000
0.187000, 0.675000, 0.267000, 0.001000
0.102000, 0.561000, 0.134000, 0.001000
0.055000, 0.459000, 0.127000, 0.001000
0.134000, 0.563000, 0.166000, 0.001000
0.012000, 0.095000, 0.041000, 0.001000
0.069000, 0.327000, 0.108000, 0.001000
0.028000, 0.131000, 0.043000, 0.001000
0.086000, 0.694000, 0.116000, 0.001000
0.017000, 0.087000, 0.047000, 0.001000
0.230000, 1.066000, 0.309000, 0.001000
0.156000, 0.579000, 0.182000, 0.001000
0.185000, 0.797000, 0.262000, 0.001000
0.188000, 0.543000, 0.155000, 0.001000
0.273000, 1.298000, 0.350000, 0.001000
0.250000, 1.163000, 0.310000, 0.001000
0.099000, 0.969000, 0.169000, 0.001000
0.247000, 1.473000, 0.301000, 0.001000
0.064000, 0.326000, 0.115000, 0.001000
0.214000, 1.013000, 0.301000, 0.001000
0.280000, 0.875000, 0.246000, 0.001000
0.069000, 0.317000, 0.097000, 0.001000
0.128000, 1.001000, 0.156000, 0.001000
0.100000, 0.508000, 0.137000, 0.001000
0.091000, 0.606000, 0.127000, 0.001000
0.098000, 0.803000, 0.234000, 0.001000
0.339000, 1.034000, 0.214000, 0.001000
0.272000, 1.070000, 0.380000, 0.001000
0.244000, 0.920000, 0.303000, 0.001000
0.098000, 0.949000, 0.173000, 0.001000
0.185000, 1.161000, 0.235000, 0.001000
0.055000, 0.339000, 0.077000, 0.001000
0.096000, 0.508000, 0.129000, 0.001000
0.196000, 1.006000, 0.278000, 0.001000
0.205000, 1.085000, 0.260000, 0.001000
0.096000, 0.417000, 0.105000, 0.001000
0.106000, 0.426000, 0.104000, 0.001000
0.048000, 0.279000, 0.064000, 0.001000
0.056000, 4.761000, 0.072000, 0.001000
0.046000, 0.230000, 0.063000, 0.001000
0.037000, 0.191000, 0.049000, 0.001000
0.264000, 1.449000, 0.335000, 0.001000
0.039000, 0.206000, 0.051000, 0.001000
0.369000, 0.769000, 0.218000, 0.001000
0.341000, 0.890000, 0.307000, 0.001000
0.082000, 0.403000, 0.128000, 0.001000
0.185000, 0.905000, 0.214000, 0.001000
0.182000, 0.868000, 0.242000, 0.001000
0.201000, 0.703000, 0.185000, 0.001000
0.087000, 0.472000, 0.120000, 0.001000
0.079000, 0.417000, 0.109000, 0.001000
0.048000, 0.246000, 0.095000, 0.001000
0.207000, 0.850000, 0.252000, 0.001000
0.237000, 0.944000, 0.285000, 0.001000
0.267000, 1.104000, 0.322000, 0.001000
0.167000, 0.798000, 0.251000, 0.001000
0.212000, 0.845000, 0.324000, 0.001000
0.229000, 0.727000, 0.211000, 0.001000
0.143000, 0.573000, 0.194000, 0.001000
0.215000, 1.063000, 0.295000, 0.001000
0.222000, 0.995000, 0.274000, 0.001000
0.231000, 0.910000, 0.279000, 0.001000
0.258000, 1.073000, 0.301000, 0.001000
0.261000, 1.119000, 0.314000, 0.001000
0.231000, 1.469000, 0.293000, 0.001000
0.038000, 0.180000, 0.068000, 0.001000
0.136000, 0.458000, 0.116000, 0.001000
0.049000, 0.245000, 0.098000, 0.001000
0.081000, 0.388000, 0.114000, 0.001000
0.114000, 0.560000, 0.196000, 0.001000
0.140000, 0.639000, 0.174000, 0.001000
0.007000, 0.053000, 0.011000, 0.001000
0.167000, 0.793000, 0.197000, 0.001000
0.090000, 0.448000, 0.126000, 0.001000
0.086000, 0.369000, 0.196000, 0.001000
0.150000, 0.734000, 0.202000, 0.001000
0.050000, 0.275000, 0.071000, 0.001000
0.079000, 0.355000, 0.109000, 0.001000
0.030000, 2.364000, 0.043000, 0.001000
0.012000, 0.054000, 0.035000, 0.001000
0.240000, 1.651000, 0.292000, 0.001000
0.107000, 0.576000, 0.140000, 0.001000
0.164000, 0.791000, 0.199000, 0.001000
0.015000, 0.086000, 0.047000, 0.001000
0.060000, 0.265000, 0.110000, 0.001000
0.058000, 0.270000, 0.078000, 0.001000
0.023000, 0.193000, 0.061000, 0.001000
0.145000, 0.622000, 0.172000, 0.001000
0.143000, 1.275000, 0.132000, 0.003000
0.093000, 0.890000, 0.079000, 0.002000
0.022000, 0.208000, 0.023000, 0.002000
0.022000, 0.137000, 0.021000, 0.001000
0.054000, 0.461000, 0.042000, 0.001000
0.091000, 0.552000, 0.051000, 0.003000
0.142000, 2.314000, 0.217000, 0.003000
0.158000, 1.311000, 0.148000, 0.003000
0.101000, 1.259000, 0.144000, 0.002000
0.077000, 1.021000, 0.061000, 0.003000
0.334000, 3.198000, 0.227000, 0.004000
0.152000, 1.127000, 0.150000, 0.002000
0.043000, 0.385000, 0.034000, 0.002000
0.056000, 0.325000, 0.044000, 0.001000
0.047000, 0.457000, 0.039000, 0.001000
0.060000, 0.300000, 0.038000, 0.001000
0.064000, 0.441000, 0.049000, 0.001000
0.054000, 0.405000, 0.027000, 0.001000
0.095000, 0.875000, 0.083000, 0.002000
0.261000, 3.024000, 0.312000, 0.006000
0.152000, 2.317000, 0.115000, 0.003000
0.191000, 0.997000, 0.080000, 0.002000
0.310000, 2.656000, 0.200000, 0.009000
0.154000, 2.104000, 0.100000, 0.003000
0.202000, 1.559000, 0.129000, 0.004000
0.188000, 1.786000, 0.157000, 0.003000
0.081000, 0.860000, 0.068000, 0.001000
0.207000, 4.001000, 0.274000, 0.003000
0.105000, 1.111000, 0.149000, 0.003000
0.228000, 1.375000, 0.134000, 0.002000
0.015000, 1.512000, 0.010000, 0.001000
0.018000, 0.153000, 0.027000, 0.001000
0.165000, 1.393000, 0.136000, 0.004000
0.022000, 0.249000, 0.018000, 0.001000
0.115000, 1.297000, 0.102000, 0.002000
0.022000, 0.185000, 0.017000, 0.001000
0.052000, 0.699000, 0.045000, 0.001000
0.101000, 0.928000, 0.074000, 0.004000
0.058000, 0.680000, 0.051000, 0.001000
0.075000, 0.819000, 0.068000, 0.003000
0.064000, 0.725000, 0.053000, 0.002000
0.072000, 1.048000, 0.070000, 0.002000
0.022000, 0.325000, 0.032000, 0.001000
0.251000, 2.726000, 0.356000, 0.005000
0.038000, 0.453000, 0.028000, 0.002000
0.024000, 0.177000, 0.020000, 0.001000
0.070000, 0.449000, 0.034000, 0.002000
0.029000, 0.201000, 0.023000, 0.001000
0.069000, 0.682000, 0.096000, 0.002000
0.047000, 0.789000, 0.075000, 0.003000
0.104000, 0.611000, 0.110000, 0.001000
0.039000, 0.339000, 0.028000, 0.001000
0.314000, 2.093000, 0.141000, 0.005000
0.015000, 0.179000, 0.016000, 0.001000
0.058000, 0.202000, 0.047000, 0.001000
0.158000, 1.438000, 0.181000, 0.004000
0.154000, 1.728000, 0.123000, 0.004000
0.282000, 2.396000, 0.248000, 0.005000
0.112000, 0.591000, 0.132000, 0.002000
0.180000, 2.246000, 0.143000, 0.002000
0.113000, 1.349000, 0.103000, 0.002000
0.060000, 1.123000, 0.052000, 0.002000
0.231000, 1.289000, 0.119000, 0.002000
0.022000, 0.201000, 0.022000, 0.001000
0.057000, 0.302000, 0.047000, 0.001000
0.037000, 0.305000, 0.026000, 0.001000
0.100000, 0.927000, 0.133000, 0.003000
0.043000, 0.390000, 0.018000, 0.002000
0.258000, 2.955000, 0.356000, 0.006000
0.164000, 1.479000, 0.184000, 0.002000
0.194000, 13.272000, 0.189000, 0.003000
0.142000, 1.492000, 0.118000, 0.004000
0.291000, 3.220000, 0.269000, 0.006000
0.270000, 5.168000, 0.251000, 0.004000
0.150000, 1.537000, 0.152000, 0.003000
0.248000, 2.924000, 0.217000, 0.003000
0.081000, 0.908000, 0.108000, 0.002000
0.234000, 2.860000, 0.271000, 0.004000
0.222000, 2.209000, 0.320000, 0.005000
0.075000, 0.758000, 0.068000, 0.002000
0.137000, 1.368000, 0.108000, 0.002000
0.108000, 1.226000, 0.100000, 0.003000
0.097000, 0.783000, 0.129000, 0.002000
0.113000, 1.257000, 0.134000, 0.002000
0.194000, 2.142000, 0.169000, 0.005000
0.285000, 2.690000, 0.265000, 0.005000
0.253000, 2.356000, 0.216000, 0.002000
0.130000, 1.363000, 0.103000, 0.003000
0.204000, 4.200000, 0.198000, 0.007000
0.064000, 0.885000, 0.057000, 0.002000
0.103000, 1.294000, 0.156000, 0.004000
0.214000, 2.139000, 0.186000, 0.003000
0.217000, 2.721000, 0.204000, 0.006000
0.087000, 1.089000, 0.080000, 0.002000
0.089000, 1.204000, 0.100000, 0.004000
0.055000, 0.690000, 0.047000, 0.002000
0.060000, 0.730000, 0.054000, 0.002000
0.052000, 0.679000, 0.044000, 0.003000
0.072000, 0.708000, 0.035000, 0.001000
0.286000, 4.564000, 0.271000, 0.008000
0.064000, 0.469000, 0.036000, 0.002000
0.383000, 1.961000, 0.154000, 0.002000
0.195000, 2.227000, 0.164000, 0.003000
0.090000, 0.910000, 0.117000, 0.003000
0.187000, 2.234000, 0.156000, 0.004000
0.209000, 2.059000, 0.220000, 0.005000
0.154000, 1.866000, 0.137000, 0.003000
0.097000, 1.344000, 0.088000, 0.003000
0.090000, 1.026000, 0.103000, 0.002000
0.055000, 0.615000, 0.087000, 0.002000
0.222000, 13.619000, 0.316000, 0.005000
0.242000, 2.239000, 0.200000, 0.004000
0.284000, 2.824000, 0.236000, 0.004000
0.181000, 1.983000, 0.177000, 0.003000
0.218000, 1.878000, 0.184000, 0.004000
0.173000, 1.754000, 0.233000, 0.004000
0.161000, 1.285000, 0.200000, 0.003000
0.290000, 2.194000, 0.213000, 0.005000
0.228000, 2.524000, 0.329000, 0.005000
0.312000, 2.194000, 0.198000, 0.004000
0.266000, 2.150000, 0.215000, 0.004000
0.378000, 2.720000, 0.227000, 0.005000
0.244000, 3.482000, 0.342000, 0.006000
0.043000, 0.484000, 0.035000, 0.002000
0.107000, 0.723000, 0.075000, 0.002000
0.057000, 0.688000, 0.054000, 0.003000
0.092000, 0.877000, 0.077000, 0.003000
0.131000, 1.251000, 0.105000, 0.002000
0.146000, 2.468000, 0.193000, 0.004000
0.010000, 0.073000, 0.008000, 0.001000
0.181000, 2.078000, 0.187000, 0.005000
0.106000, 1.155000, 0.089000, 0.002000
0.093000, 0.839000, 0.103000, 0.003000
0.166000, 2.409000, 0.136000, 0.004000
0.084000, 0.713000, 0.081000, 0.002000
0.091000, 0.760000, 0.093000, 0.002000
0.038000, 0.312000, 0.030000, 0.001000
0.015000, 0.141000, 0.018000, 0.001000
0.242000, 3.986000, 0.217000, 0.006000
0.116000, 1.995000, 0.105000, 0.004000
0.358000, 2.006000, 0.173000, 0.003000
0.029000, 0.325000, 0.015000, 0.001000
0.097000, 0.611000, 0.083000, 0.001000
0.095000, 0.509000, 0.058000, 0.001000
0.028000, 0.297000, 0.026000, 0.002000
0.154000, 1.458000, 0.120000, 0.003000
0.173000, 0.478000, 0.828000, 0.001000
0.114000, 0.577000, 0.608000, 0.001000
0.033000, 0.542000, 0.319000, 0.001000
0.032000, 0.095000, 0.145000, 0.001000
0.067000, 1.556000, 0.334000, 0.001000
0.078000, 0.210000, 0.459000, 0.001000
0.362000, 1.580000, 1.157000, 0.001000
0.167000, 1.371000, 0.839000, 0.001000
0.173000, 0.397000, 0.742000, 0.001000
0.108000, 0.689000, 0.513000, 0.001000
0.274000, 0.932000, 1.920000, 0.001000
0.183000, 0.515000, 0.858000, 0.001000
0.057000, 0.684000, 0.402000, 0.001000
0.066000, 0.164000, 0.301000, 0.001000
0.064000, 0.603000, 0.333000, 0.001000
0.065000, 0.175000, 0.332000, 0.001000
0.078000, 0.218000, 0.367000, 0.001000
0.048000, 0.336000, 0.229000, 0.001000
0.175000, 1.065000, 0.634000, 0.001000
0.402000, 2.703000, 1.797000, 0.001000
0.171000, 1.576000, 0.926000, 0.001000
0.107000, 0.979000, 0.604000, 0.001000
0.270000, 4.389000, 1.475000, 0.001000
0.145000, 0.819000, 0.754000, 0.001000
0.231000, 2.485000, 0.946000, 0.001000
0.212000, 1.394000, 1.465000, 0.001000
0.099000, 0.343000, 0.526000, 0.001000
0.230000, 1.540000, 1.691000, 0.001000
0.130000, 0.405000, 0.705000, 0.001000
0.192000, 0.600000, 1.003000, 0.001000
0.021000, 0.053000, 0.096000, 0.001000
0.024000, 0.069000, 0.120000, 0.001000
0.180000, 0.605000, 1.039000, 0.001000
0.031000, 0.084000, 0.164000, 0.001000
0.145000, 0.418000, 0.762000, 0.001000
0.032000, 0.167000, 0.161000, 0.001000
0.071000, 0.978000, 0.398000, 0.001000
0.088000, 0.442000, 0.817000, 0.001000
0.103000, 0.247000, 0.488000, 0.001000
0.106000, 0.310000, 0.553000, 0.001000
0.081000, 0.408000, 0.464000, 0.001000
0.092000, 1.123000, 0.618000, 0.001000
0.032000, 0.096000, 0.190000, 0.001000
0.276000, 3.032000, 1.645000, 0.001000
0.049000, 4.202000, 0.264000, 0.001000
0.053000, 0.087000, 0.150000, 0.001000
0.059000, 0.233000, 0.399000, 0.001000
0.041000, 0.118000, 0.227000, 0.001000
0.085000, 0.289000, 0.628000, 0.001000
0.072000, 0.185000, 0.388000, 0.001000
0.111000, 0.330000, 0.521000, 0.001000
0.049000, 0.719000, 0.240000, 0.001000
0.192000, 1.823000, 1.293000, 0.001000
0.021000, 0.060000, 0.105000, 0.001000
0.061000, 0.115000, 0.194000, 0.001000
0.175000, 1.229000, 0.992000, 0.001000
0.176000, 1.680000, 1.011000, 0.001000
0.312000, 1.032000, 1.834000, 0.001000
0.121000, 0.653000, 0.574000, 0.001000
0.211000, 0.624000, 1.265000, 0.001000
0.131000, 0.428000, 0.752000, 0.001000
0.078000, 0.243000, 0.416000, 0.001000
0.172000, 1.176000, 0.960000, 0.001000
0.023000, 0.069000, 0.121000, 0.001000
0.073000, 0.232000, 0.304000, 0.001000
0.063000, 0.112000, 0.193000, 0.001000
0.138000, 0.633000, 0.724000, 0.001000
0.031000, 0.319000, 0.272000, 0.001000
0.536000, 1.474000, 1.648000, 0.001000
0.187000, 0.569000, 0.959000, 0.001000
0.221000, 2.258000, 1.272000, 0.001000
0.165000, 0.880000, 0.920000, 0.001000
0.324000, 2.572000, 2.861000, 0.001000
0.309000, 0.980000, 1.873000, 0.001000
0.125000, 0.400000, 0.718000, 0.001000
0.291000, 2.717000, 1.683000, 0.001000
0.091000, 1.278000, 0.562000, 0.001000
0.257000, 0.865000, 1.877000, 0.001000
0.343000, 0.795000, 1.350000, 0.001000
0.099000, 0.275000, 0.523000, 0.001000
0.223000, 1.489000, 0.829000, 0.001000
0.129000, 0.799000, 0.839000, 0.001000
0.121000, 0.847000, 0.654000, 0.001000
0.134000, 1.972000, 0.895000, 0.001000
0.219000, 13.610000, 1.252000, 0.001000
0.324000, 1.127000, 1.752000, 0.001000
0.284000, 1.772000, 1.481000, 0.001000
0.131000, 0.429000, 0.957000, 0.001000
0.231000, 2.529000, 1.664000, 0.001000
0.080000, 0.707000, 0.502000, 0.001000
0.129000, 0.408000, 0.753000, 0.001000
0.248000, 0.769000, 1.343000, 0.001000
0.252000, 3.588000, 1.723000, 0.001000
0.110000, 0.771000, 0.653000, 0.001000
0.106000, 1.429000, 0.633000, 0.001000
0.068000, 0.206000, 0.408000, 0.001000
0.074000, 0.418000, 0.553000, 0.001000
0.071000, 0.708000, 0.435000, 0.001000
0.055000, 0.508000, 0.290000, 0.001000
0.319000, 3.862000, 2.045000, 0.001000
0.060000, 0.583000, 0.332000, 0.001000
0.225000, 1.777000, 1.168000, 0.001000
0.228000, 3.625000, 1.319000, 0.001000
0.112000, 0.447000, 0.608000, 0.001000
0.215000, 1.477000, 1.383000, 0.001000
0.229000, 2.835000, 1.457000, 0.001000
0.173000, 1.093000, 1.042000, 0.001000
0.144000, 1.279000, 0.822000, 0.001000
0.157000, 0.356000, 0.689000, 0.001000
0.070000, 0.371000, 0.470000, 0.001000
0.256000, 1.660000, 1.410000, 0.001000
0.277000, 2.219000, 1.658000, 0.001000
0.375000, 2.824000, 1.835000, 0.001000
0.211000, 2.840000, 1.958000, 0.001000
0.260000, 0.790000, 1.342000, 0.001000
0.224000, 2.752000, 1.232000, 0.001000
0.185000, 1.012000, 0.904000, 0.001000
0.250000, 0.803000, 1.501000, 0.001000
0.270000, 3.196000, 1.633000, 0.001000
0.280000, 0.888000, 1.487000, 0.001000
0.308000, 1.476000, 1.567000, 0.001000
0.391000, 1.040000, 1.695000, 0.001000
0.277000, 3.411000, 1.808000, 0.001000
0.057000, 1.176000, 0.335000, 0.001000
0.110000, 3.188000, 0.611000, 0.001000
0.093000, 0.782000, 0.487000, 0.001000
0.111000, 0.341000, 0.690000, 0.001000
0.154000, 1.642000, 0.870000, 0.001000
0.170000, 2.237000, 1.361000, 0.001000
0.015000, 0.033000, 0.086000, 0.001000
0.206000, 0.823000, 1.240000, 0.001000
0.130000, 1.491000, 0.802000, 0.001000
0.111000, 0.343000, 0.740000, 0.001000
0.190000, 1.680000, 1.265000, 0.001000
0.074000, 0.406000, 0.418000, 0.001000
0.116000, 0.672000, 0.596000, 0.001000
0.051000, 0.429000, 0.321000, 0.001000
0.021000, 0.058000, 0.045000, 0.001000
0.475000, 0.924000, 1.725000, 0.001000
0.189000, 2.028000, 1.088000, 0.001000
0.203000, 1.117000, 1.204000, 0.001000
0.027000, 0.151000, 0.139000, 0.001000
0.143000, 0.344000, 0.503000, 0.001000
0.082000, 0.767000, 0.870000, 0.001000
0.050000, 0.110000, 0.219000, 0.001000
0.188000, 0.553000, 0.973000, 0.001000
0.170000, 4.117000, 0.868000, 0.001000
0.145000, 2.912000, 0.781000, 0.001000
0.032000, 0.773000, 0.186000, 0.001000
0.033000, 0.341000, 0.157000, 0.001000
0.118000, 1.990000, 0.332000, 0.001000
0.082000, 1.579000, 0.455000, 0.001000
0.224000, 4.484000, 1.510000, 0.001000
0.194000, 4.309000, 0.960000, 0.001000
0.121000, 4.080000, 0.902000, 0.001000
0.098000, 2.347000, 0.542000, 0.001000
0.292000, 10.821000, 2.802000, 0.001000
0.173000, 4.223000, 0.864000, 0.001000
0.058000, 0.951000, 0.285000, 0.001000
0.074000, 1.974000, 0.292000, 0.001000
0.069000, 1.561000, 0.334000, 0.001000
0.067000, 1.531000, 0.277000, 0.001000
0.093000, 1.625000, 0.626000, 0.001000
0.077000, 1.117000, 0.256000, 0.001000
0.119000, 12.013000, 0.789000, 0.001000
0.302000, 9.134000, 2.645000, 0.001000
0.297000, 3.966000, 1.285000, 0.001000
0.119000, 2.596000, 0.672000, 0.001000
0.367000, 7.574000, 1.848000, 0.001000
0.144000, 3.390000, 0.776000, 0.001000
0.252000, 4.475000, 1.277000, 0.001000
0.278000, 6.234000, 1.514000, 0.001000
0.108000, 2.968000, 0.690000, 0.001000
0.229000, 6.587000, 1.951000, 0.001000
0.129000, 3.190000, 1.135000, 0.001000
0.193000, 4.564000, 1.163000, 0.001000
0.021000, 0.329000, 0.201000, 0.001000
0.028000, 0.479000, 0.133000, 0.001000
0.192000, 4.478000, 1.584000, 0.001000
0.035000, 0.765000, 0.158000, 0.001000
0.142000, 3.387000, 0.857000, 0.001000
0.058000, 0.624000, 0.158000, 0.001000
0.073000, 1.847000, 0.571000, 0.001000
0.092000, 2.440000, 0.857000, 0.001000
0.083000, 2.089000, 0.668000, 0.001000
0.143000, 2.655000, 0.805000, 0.001000
0.083000, 2.317000, 0.551000, 0.001000
0.095000, 2.858000, 0.815000, 0.001000
0.034000, 1.633000, 0.218000, 0.001000
0.285000, 7.973000, 2.195000, 0.001000
0.052000, 1.329000, 0.306000, 0.001000
0.036000, 0.639000, 0.172000, 0.001000
0.059000, 1.114000, 0.331000, 0.001000
0.043000, 0.657000, 0.230000, 0.001000
0.090000, 2.430000, 0.656000, 0.001000
0.067000, 1.610000, 0.721000, 0.001000
0.117000, 3.973000, 0.535000, 0.001000
0.052000, 0.943000, 0.411000, 0.001000
0.199000, 6.120000, 1.551000, 0.001000
0.024000, 0.379000, 0.128000, 0.001000
0.053000, 0.684000, 0.156000, 0.001000
0.200000, 6.022000, 1.301000, 0.001000
0.178000, 4.419000, 1.174000, 0.001000
0.420000, 8.289000, 2.162000, 0.001000
0.178000, 13.033000, 0.578000, 0.001000
0.206000, 5.217000, 1.201000, 0.001000
0.138000, 2.926000, 0.898000, 0.001000
0.083000, 1.868000, 0.558000, 0.001000
0.176000, 4.130000, 1.553000, 0.001000
0.023000, 0.549000, 0.137000, 0.001000
0.076000, 1.048000, 0.256000, 0.001000
0.051000, 0.641000, 0.194000, 0.001000
0.118000, 2.896000, 0.872000, 0.001000
0.046000, 0.799000, 0.186000, 0.001000
0.289000, 8.076000, 2.355000, 0.001000
0.261000, 4.635000, 1.160000, 0.001000
0.219000, 5.980000, 1.692000, 0.001000
0.167000, 4.627000, 1.077000, 0.001000
0.332000, 9.428000, 2.534000, 0.001000
0.311000, 8.987000, 2.514000, 0.001000
0.133000, 3.680000, 0.899000, 0.001000
0.288000, 7.773000, 2.100000, 0.001000
0.093000, 2.585000, 0.673000, 0.001000
0.373000, 8.501000, 2.386000, 0.001000
0.254000, 6.847000, 2.009000, 0.001000
0.103000, 2.073000, 0.588000, 0.001000
0.237000, 4.098000, 0.976000, 0.001000
0.135000, 4.609000, 1.024000, 0.001000
0.122000, 2.480000, 0.619000, 0.001000
0.141000, 3.441000, 1.190000, 0.001000
0.235000, 5.554000, 2.209000, 0.001000
0.352000, 9.555000, 1.928000, 0.001000
