family,instance,solver,time
14,all-images-CVIU11-pattern31-target1,VF2,0.294000
14,all-images-CVIU11-pattern31-target1,RI,0.000001
14,all-images-CVIU11-pattern31-target10,Glasgow,0.107000
14,all-images-CVIU11-pattern31-target10,LAD,0.017000
14,all-images-CVIU11-pattern31-target10,VF2,0.210000
14,all-images-CVIU11-pattern31-target10,RI,0.000001
14,all-images-CVIU11-pattern31-target100,Glasgow,0.047000
14,all-images-CVIU11-pattern31-target100,LAD,0.539000
14,all-images-CVIU11-pattern31-target100,VF2,0.081000
14,all-images-CVIU11-pattern31-target100,RI,0.000000
14,all-images-CVIU11-pattern31-target101,Glasgow,0.050000
14,all-images-CVIU11-pattern31-target101,LAD,0.479000
14,all-images-CVIU11-pattern31-target101,VF2,0.047000
14,all-images-CVIU11-pattern31-target101,RI,0.000000
14,all-images-CVIU11-pattern31-target102,Glasgow,0.063000
14,all-images-CVIU11-pattern31-target102,LAD,1.260000
14,all-images-CVIU11-pattern31-target102,VF2,0.185000
14,all-images-CVIU11-pattern31-target102,RI,0.000001
14,all-images-CVIU11-pattern31-target103,Glasgow,0.070000
14,all-images-CVIU11-pattern31-target103,LAD,0.006000
14,all-images-CVIU11-pattern31-target103,VF2,0.139000
14,all-images-CVIU11-pattern31-target103,RI,0.000001
14,all-images-CVIU11-pattern31-target104,Glasgow,0.157000
14,all-images-CVIU11-pattern31-target104,LAD,4.843000
14,all-images-CVIU11-pattern31-target104,VF2,0.271000
14,all-images-CVIU11-pattern31-target104,RI,0.000001
14,all-images-CVIU11-pattern31-target105,Glasgow,0.156000
14,all-images-CVIU11-pattern31-target105,LAD,3.384000
14,all-images-CVIU11-pattern31-target105,VF2,0.266000
14,all-images-CVIU11-pattern31-target105,RI,0.000001
14,all-images-CVIU11-pattern31-target106,Glasgow,0.115000
14,all-images-CVIU11-pattern31-target106,LAD,2.911000
14,all-images-CVIU11-pattern31-target106,VF2,0.203000
14,all-images-CVIU11-pattern31-target106,RI,0.000002
14,all-images-CVIU11-pattern31-target107,Glasgow,0.090000
14,all-images-CVIU11-pattern31-target107,LAD,3.529000
14,all-images-CVIU11-pattern31-target107,VF2,0.151000
14,all-images-CVIU11-pattern31-target107,RI,0.000001
14,all-images-CVIU11-pattern31-target108,Glasgow,0.266000
14,all-images-CVIU11-pattern31-target108,LAD,7.714000
14,all-images-CVIU11-pattern31-target108,VF2,0.466000
14,all-images-CVIU11-pattern31-target108,RI,0.000002
14,all-images-CVIU11-pattern31-target109,Glasgow,0.170000
14,all-images-CVIU11-pattern31-target109,LAD,3.402000
14,all-images-CVIU11-pattern31-target109,VF2,0.264000
14,all-images-CVIU11-pattern31-target109,RI,0.000001
14,all-images-CVIU11-pattern31-target11,Glasgow,0.054000
14,all-images-CVIU11-pattern31-target11,LAD,0.896000
14,all-images-CVIU11-pattern31-target11,VF2,0.140000
14,all-images-CVIU11-pattern31-target11,RI,0.000001
14,all-images-CVIU11-pattern31-target110,Glasgow,0.097000
14,all-images-CVIU11-pattern31-target110,LAD,0.999000
14,all-images-CVIU11-pattern31-target110,VF2,0.133000
14,all-images-CVIU11-pattern31-target110,RI,0.000001
14,all-images-CVIU11-pattern31-target111,Glasgow,0.062000
14,all-images-CVIU11-pattern31-target111,LAD,1.532000
14,all-images-CVIU11-pattern31-target111,VF2,0.089000
14,all-images-CVIU11-pattern31-target111,RI,0.000001
14,all-images-CVIU11-pattern31-target112,Glasgow,0.064000
14,all-images-CVIU11-pattern31-target112,LAD,1.073000
14,all-images-CVIU11-pattern31-target112,VF2,0.094000
14,all-images-CVIU11-pattern31-target112,RI,0.000001
14,all-images-CVIU11-pattern31-target113,Glasgow,0.073000
14,all-images-CVIU11-pattern31-target113,LAD,2.097000
14,all-images-CVIU11-pattern31-target113,VF2,0.145000
14,all-images-CVIU11-pattern31-target113,RI,0.000001
14,all-images-CVIU11-pattern31-target114,Glasgow,0.045000
14,all-images-CVIU11-pattern31-target114,LAD,1.537000
14,all-images-CVIU11-pattern31-target114,VF2,0.117000
14,all-images-CVIU11-pattern31-target114,RI,0.000001
14,all-images-CVIU11-pattern31-target115,Glasgow,0.116000
14,all-images-CVIU11-pattern31-target115,LAD,2.783000
14,all-images-CVIU11-pattern31-target115,VF2,0.190000
14,all-images-CVIU11-pattern31-target115,RI,0.000001
14,all-images-CVIU11-pattern31-target116,Glasgow,0.286000
14,all-images-CVIU11-pattern31-target116,LAD,8.125000
14,all-images-CVIU11-pattern31-target116,VF2,0.486000
14,all-images-CVIU11-pattern31-target116,RI,0.000002
14,all-images-CVIU11-pattern31-target117,Glasgow,0.173000
14,all-images-CVIU11-pattern31-target117,LAD,3.291000
14,all-images-CVIU11-pattern31-target117,VF2,0.249000
14,all-images-CVIU11-pattern31-target117,RI,0.000001
14,all-images-CVIU11-pattern31-target118,Glasgow,0.159000
14,all-images-CVIU11-pattern31-target118,LAD,2.208000
14,all-images-CVIU11-pattern31-target118,VF2,0.175000
14,all-images-CVIU11-pattern31-target118,RI,0.000001
14,all-images-CVIU11-pattern31-target119,Glasgow,0.401000
14,all-images-CVIU11-pattern31-target119,LAD,5.578000
14,all-images-CVIU11-pattern31-target119,VF2,0.433000
14,all-images-CVIU11-pattern31-target119,RI,0.000002
14,all-images-CVIU11-pattern31-target12,Glasgow,0.139000
14,all-images-CVIU11-pattern31-target12,LAD,4.480000
14,all-images-CVIU11-pattern31-target12,VF2,0.225000
14,all-images-CVIU11-pattern31-target12,RI,0.000001
14,all-images-CVIU11-pattern31-target120,Glasgow,0.176000
14,all-images-CVIU11-pattern31-target120,LAD,3.926000
14,all-images-CVIU11-pattern31-target120,VF2,0.272000
14,all-images-CVIU11-pattern31-target120,RI,0.000001
14,all-images-CVIU11-pattern31-target121,Glasgow,0.203000
14,all-images-CVIU11-pattern31-target121,LAD,6.181000
14,all-images-CVIU11-pattern31-target121,VF2,0.378000
14,all-images-CVIU11-pattern31-target121,RI,0.000002
14,all-images-CVIU11-pattern31-target122,Glasgow,0.096000
14,all-images-CVIU11-pattern31-target122,LAD,2.314000
14,all-images-CVIU11-pattern31-target122,VF2,0.290000
14,all-images-CVIU11-pattern31-target122,RI,0.000001
14,all-images-CVIU11-pattern31-target123,Glasgow,0.217000
14,all-images-CVIU11-pattern31-target123,LAD,0.031000
14,all-images-CVIU11-pattern31-target123,VF2,0.378000
14,all-images-CVIU11-pattern31-target123,RI,0.000001
14,all-images-CVIU11-pattern31-target124,Glasgow,0.119000
14,all-images-CVIU11-pattern31-target124,LAD,24.797000
14,all-images-CVIU11-pattern31-target124,VF2,0.210000
14,all-images-CVIU11-pattern31-target124,RI,0.000001
14,all-images-CVIU11-pattern31-target125,Glasgow,0.181000
14,all-images-CVIU11-pattern31-target125,LAD,5.545000
14,all-images-CVIU11-pattern31-target125,VF2,0.306000
14,all-images-CVIU11-pattern31-target125,RI,0.000001
14,all-images-CVIU11-pattern31-target126,Glasgow,0.018000
14,all-images-CVIU11-pattern31-target126,LAD,0.333000
14,all-images-CVIU11-pattern31-target126,VF2,0.049000
14,all-images-CVIU11-pattern31-target126,RI,0.000000
14,all-images-CVIU11-pattern31-target127,Glasgow,0.022000
14,all-images-CVIU11-pattern31-target127,LAD,0.432000
14,all-images-CVIU11-pattern31-target127,VF2,0.036000
14,all-images-CVIU11-pattern31-target127,RI,0.000000
14,all-images-CVIU11-pattern31-target128,Glasgow,0.225000
14,all-images-CVIU11-pattern31-target128,LAD,4.843000
14,all-images-CVIU11-pattern31-target128,VF2,0.343000
14,all-images-CVIU11-pattern31-target128,RI,0.000002
14,all-images-CVIU11-pattern31-target129,Glasgow,0.029000
14,all-images-CVIU11-pattern31-target129,LAD,0.006000
14,all-images-CVIU11-pattern31-target129,VF2,0.074000
14,all-images-CVIU11-pattern31-target129,RI,0.000001
14,all-images-CVIU11-pattern31-target13,Glasgow,0.134000
14,all-images-CVIU11-pattern31-target13,LAD,2.711000
14,all-images-CVIU11-pattern31-target13,VF2,0.218000
14,all-images-CVIU11-pattern31-target13,RI,0.000001
14,all-images-CVIU11-pattern31-target130,Glasgow,0.027000
14,all-images-CVIU11-pattern31-target130,LAD,0.008000
14,all-images-CVIU11-pattern31-target130,VF2,0.049000
14,all-images-CVIU11-pattern31-target130,RI,0.000001
14,all-images-CVIU11-pattern31-target131,Glasgow,0.065000
14,all-images-CVIU11-pattern31-target131,LAD,1.419000
14,all-images-CVIU11-pattern31-target131,VF2,0.104000
14,all-images-CVIU11-pattern31-target131,RI,0.000001
14,all-images-CVIU11-pattern31-target132,Glasgow,0.082000
14,all-images-CVIU11-pattern31-target132,LAD,2.064000
14,all-images-CVIU11-pattern31-target132,VF2,0.260000
14,all-images-CVIU11-pattern31-target132,RI,0.000002
14,all-images-CVIU11-pattern31-target133,Glasgow,0.148000
14,all-images-CVIU11-pattern31-target133,LAD,0.022000
14,all-images-CVIU11-pattern31-target133,VF2,0.120000
14,all-images-CVIU11-pattern31-target133,RI,0.000001
14,all-images-CVIU11-pattern31-target134,Glasgow,0.088000
14,all-images-CVIU11-pattern31-target134,LAD,0.025000
14,all-images-CVIU11-pattern31-target134,VF2,0.162000
14,all-images-CVIU11-pattern31-target134,RI,0.000001
14,all-images-CVIU11-pattern31-target135,Glasgow,0.076000
14,all-images-CVIU11-pattern31-target135,LAD,2.108000
14,all-images-CVIU11-pattern31-target135,VF2,0.235000
14,all-images-CVIU11-pattern31-target135,RI,0.000001
14,all-images-CVIU11-pattern31-target136,Glasgow,0.120000
14,all-images-CVIU11-pattern31-target136,LAD,2.186000
14,all-images-CVIU11-pattern31-target136,VF2,0.189000
14,all-images-CVIU11-pattern31-target136,RI,0.000002
14,all-images-CVIU11-pattern31-target137,Glasgow,0.030000
14,all-images-CVIU11-pattern31-target137,LAD,0.009000
14,all-images-CVIU11-pattern31-target137,VF2,0.097000
14,all-images-CVIU11-pattern31-target137,RI,0.000001
14,all-images-CVIU11-pattern31-target138,Glasgow,0.264000
14,all-images-CVIU11-pattern31-target138,LAD,0.033000
14,all-images-CVIU11-pattern31-target138,VF2,0.484000
14,all-images-CVIU11-pattern31-target138,RI,0.000002
14,all-images-CVIU11-pattern31-target139,Glasgow,0.045000
14,all-images-CVIU11-pattern31-target139,LAD,0.927000
14,all-images-CVIU11-pattern31-target139,VF2,0.120000
14,all-images-CVIU11-pattern31-target139,RI,0.000001
14,all-images-CVIU11-pattern31-target14,Glasgow,0.031000
14,all-images-CVIU11-pattern31-target14,LAD,0.580000
14,all-images-CVIU11-pattern31-target14,VF2,0.046000
14,all-images-CVIU11-pattern31-target14,RI,0.000000
14,all-images-CVIU11-pattern31-target140,Glasgow,0.054000
14,all-images-CVIU11-pattern31-target140,LAD,0.010000
14,all-images-CVIU11-pattern31-target140,VF2,0.084000
14,all-images-CVIU11-pattern31-target140,RI,0.000001
14,all-images-CVIU11-pattern31-target141,Glasgow,0.039000
14,all-images-CVIU11-pattern31-target141,LAD,0.862000
14,all-images-CVIU11-pattern31-target141,VF2,0.062000
14,all-images-CVIU11-pattern31-target141,RI,0.000000
14,all-images-CVIU11-pattern31-target142,Glasgow,0.085000
14,all-images-CVIU11-pattern31-target142,LAD,0.013000
14,all-images-CVIU11-pattern31-target142,VF2,0.150000
14,all-images-CVIU11-pattern31-target142,RI,0.000001
14,all-images-CVIU11-pattern31-target143,Glasgow,0.091000
14,all-images-CVIU11-pattern31-target143,LAD,1.612000
14,all-images-CVIU11-pattern31-target143,VF2,0.164000
14,all-images-CVIU11-pattern31-target143,RI,0.000001
14,all-images-CVIU11-pattern31-target144,Glasgow,0.099000
14,all-images-CVIU11-pattern31-target144,LAD,2.218000
14,all-images-CVIU11-pattern31-target144,VF2,0.157000
14,all-images-CVIU11-pattern31-target144,RI,0.000001
14,all-images-CVIU11-pattern31-target145,Glasgow,0.045000
14,all-images-CVIU11-pattern31-target145,LAD,1.630000
14,all-images-CVIU11-pattern31-target145,VF2,0.078000
14,all-images-CVIU11-pattern31-target145,RI,0.000001
14,all-images-CVIU11-pattern31-target146,Glasgow,0.192000
14,all-images-CVIU11-pattern31-target146,LAD,4.794000
14,all-images-CVIU11-pattern31-target146,VF2,0.329000
14,all-images-CVIU11-pattern31-target146,RI,0.000001
14,all-images-CVIU11-pattern31-target15,Glasgow,0.019000
14,all-images-CVIU11-pattern31-target15,LAD,0.006000
14,all-images-CVIU11-pattern31-target15,VF2,0.050000
14,all-images-CVIU11-pattern31-target15,RI,0.000000
14,all-images-CVIU11-pattern31-target16,Glasgow,0.047000
14,all-images-CVIU11-pattern31-target16,LAD,0.779000
14,all-images-CVIU11-pattern31-target16,VF2,0.065000
14,all-images-CVIU11-pattern31-target16,RI,0.000000
14,all-images-CVIU11-pattern31-target17,Glasgow,0.170000
14,all-images-CVIU11-pattern31-target17,LAD,3.881000
14,all-images-CVIU11-pattern31-target17,VF2,0.285000
14,all-images-CVIU11-pattern31-target17,RI,0.000001
14,all-images-CVIU11-pattern31-target18,Glasgow,0.163000
14,all-images-CVIU11-pattern31-target18,LAD,3.608000
14,all-images-CVIU11-pattern31-target18,VF2,0.276000
14,all-images-CVIU11-pattern31-target18,RI,0.000001
14,all-images-CVIU11-pattern31-target19,Glasgow,0.313000
14,all-images-CVIU11-pattern31-target19,LAD,6.953000
14,all-images-CVIU11-pattern31-target19,VF2,0.529000
14,all-images-CVIU11-pattern31-target19,RI,0.000002
14,all-images-CVIU11-pattern31-target2,Glasgow,0.156000
14,all-images-CVIU11-pattern31-target2,LAD,3.696000
14,all-images-CVIU11-pattern31-target2,VF2,0.178000
14,all-images-CVIU11-pattern31-target2,RI,0.000001
14,all-images-CVIU11-pattern31-target20,Glasgow,0.208000
14,all-images-CVIU11-pattern31-target20,LAD,4.121000
14,all-images-CVIU11-pattern31-target20,VF2,0.327000
14,all-images-CVIU11-pattern31-target20,RI,0.000001
14,all-images-CVIU11-pattern31-target21,Glasgow,0.191000
14,all-images-CVIU11-pattern31-target21,LAD,0.022000
14,all-images-CVIU11-pattern31-target21,VF2,0.228000
14,all-images-CVIU11-pattern31-target21,RI,0.000001
14,all-images-CVIU11-pattern31-target22,Glasgow,0.108000
14,all-images-CVIU11-pattern31-target22,LAD,0.011000
14,all-images-CVIU11-pattern31-target22,VF2,0.214000
14,all-images-CVIU11-pattern31-target22,RI,0.000001
14,all-images-CVIU11-pattern31-target23,Glasgow,0.169000
14,all-images-CVIU11-pattern31-target23,LAD,3.285000
14,all-images-CVIU11-pattern31-target23,VF2,0.263000
14,all-images-CVIU11-pattern31-target23,RI,0.000001
14,all-images-CVIU11-pattern31-target24,Glasgow,0.020000
14,all-images-CVIU11-pattern31-target24,LAD,0.398000
14,all-images-CVIU11-pattern31-target24,VF2,0.033000
14,all-images-CVIU11-pattern31-target24,RI,0.000000
14,all-images-CVIU11-pattern31-target25,Glasgow,0.065000
14,all-images-CVIU11-pattern31-target25,LAD,1.166000
14,all-images-CVIU11-pattern31-target25,VF2,0.095000
14,all-images-CVIU11-pattern31-target25,RI,0.000001
14,all-images-CVIU11-pattern31-target26,Glasgow,0.044000
14,all-images-CVIU11-pattern31-target26,LAD,0.702000
14,all-images-CVIU11-pattern31-target26,VF2,0.055000
14,all-images-CVIU11-pattern31-target26,RI,0.000001
14,all-images-CVIU11-pattern31-target27,Glasgow,0.125000
14,all-images-CVIU11-pattern31-target27,LAD,4.216000
14,all-images-CVIU11-pattern31-target27,VF2,0.322000
14,all-images-CVIU11-pattern31-target27,RI,0.000001
14,all-images-CVIU11-pattern31-target28,Glasgow,0.028000
14,all-images-CVIU11-pattern31-target28,LAD,0.461000
14,all-images-CVIU11-pattern31-target28,VF2,0.040000
14,all-images-CVIU11-pattern31-target28,RI,0.000000
14,all-images-CVIU11-pattern31-target29,Glasgow,0.275000
14,all-images-CVIU11-pattern31-target29,LAD,39.417000
14,all-images-CVIU11-pattern31-target29,VF2,0.504000
14,all-images-CVIU11-pattern31-target29,RI,0.000003
14,all-images-CVIU11-pattern31-target3,Glasgow,0.235000
14,all-images-CVIU11-pattern31-target3,LAD,4.194000
14,all-images-CVIU11-pattern31-target3,VF2,0.299000
14,all-images-CVIU11-pattern31-target3,RI,0.000001
14,all-images-CVIU11-pattern31-target30,Glasgow,0.215000
14,all-images-CVIU11-pattern31-target30,LAD,5.750000
14,all-images-CVIU11-pattern31-target30,VF2,0.332000
14,all-images-CVIU11-pattern31-target30,RI,0.000002
14,all-images-CVIU11-pattern31-target31,Glasgow,0.160000
14,all-images-CVIU11-pattern31-target31,LAD,3.963000
14,all-images-CVIU11-pattern31-target31,VF2,0.246000
14,all-images-CVIU11-pattern31-target31,RI,0.000001
14,all-images-CVIU11-pattern31-target32,Glasgow,0.339000
14,all-images-CVIU11-pattern31-target32,LAD,6.933000
14,all-images-CVIU11-pattern31-target32,VF2,0.871000
14,all-images-CVIU11-pattern31-target32,RI,0.000003
14,all-images-CVIU11-pattern31-target33,Glasgow,0.279000
14,all-images-CVIU11-pattern31-target33,LAD,7.248000
14,all-images-CVIU11-pattern31-target33,VF2,0.529000
14,all-images-CVIU11-pattern31-target33,RI,0.000003
14,all-images-CVIU11-pattern31-target34,Glasgow,0.124000
14,all-images-CVIU11-pattern31-target34,LAD,2.715000
14,all-images-CVIU11-pattern31-target34,VF2,0.199000
14,all-images-CVIU11-pattern31-target34,RI,0.000002
14,all-images-CVIU11-pattern31-target35,Glasgow,0.334000
14,all-images-CVIU11-pattern31-target35,LAD,6.905000
14,all-images-CVIU11-pattern31-target35,VF2,0.483000
14,all-images-CVIU11-pattern31-target35,RI,0.000003
14,all-images-CVIU11-pattern31-target36,Glasgow,0.084000
14,all-images-CVIU11-pattern31-target36,LAD,1.924000
14,all-images-CVIU11-pattern31-target36,VF2,0.227000
14,all-images-CVIU11-pattern31-target36,RI,0.000001
14,all-images-CVIU11-pattern31-target37,Glasgow,0.267000
14,all-images-CVIU11-pattern31-target37,LAD,6.049000
14,all-images-CVIU11-pattern31-target37,VF2,0.533000
14,all-images-CVIU11-pattern31-target37,RI,0.000003
14,all-images-CVIU11-pattern31-target38,Glasgow,0.328000
14,all-images-CVIU11-pattern31-target38,LAD,5.272000
14,all-images-CVIU11-pattern31-target38,VF2,0.408000
14,all-images-CVIU11-pattern31-target38,RI,0.000003
14,all-images-CVIU11-pattern31-target39,Glasgow,0.089000
14,all-images-CVIU11-pattern31-target39,LAD,1.798000
14,all-images-CVIU11-pattern31-target39,VF2,0.282000
14,all-images-CVIU11-pattern31-target39,RI,0.000001
14,all-images-CVIU11-pattern31-target4,Glasgow,0.162000
14,all-images-CVIU11-pattern31-target4,LAD,3.176000
14,all-images-CVIU11-pattern31-target4,VF2,0.230000
14,all-images-CVIU11-pattern31-target4,RI,0.000001
14,all-images-CVIU11-pattern31-target40,Glasgow,0.234000
14,all-images-CVIU11-pattern31-target40,LAD,2.609000
14,all-images-CVIU11-pattern31-target40,VF2,0.206000
14,all-images-CVIU11-pattern31-target40,RI,0.000001
14,all-images-CVIU11-pattern31-target41,Glasgow,0.110000
14,all-images-CVIU11-pattern31-target41,LAD,2.133000
14,all-images-CVIU11-pattern31-target41,VF2,0.186000
14,all-images-CVIU11-pattern31-target41,RI,0.000001
14,all-images-CVIU11-pattern31-target42,Glasgow,0.132000
14,all-images-CVIU11-pattern31-target42,LAD,2.790000
14,all-images-CVIU11-pattern31-target42,VF2,0.285000
14,all-images-CVIU11-pattern31-target42,RI,0.000001
14,all-images-CVIU11-pattern31-target43,Glasgow,0.216000
14,all-images-CVIU11-pattern31-target43,LAD,4.356000
14,all-images-CVIU11-pattern31-target43,VF2,0.347000
14,all-images-CVIU11-pattern31-target43,RI,0.000002
14,all-images-CVIU11-pattern31-target44,Glasgow,0.312000
14,all-images-CVIU11-pattern31-target44,LAD,6.413000
14,all-images-CVIU11-pattern31-target44,VF2,0.503000
14,all-images-CVIU11-pattern31-target44,RI,0.000001
14,all-images-CVIU11-pattern31-target45,Glasgow,0.272000
14,all-images-CVIU11-pattern31-target45,LAD,7.489000
14,all-images-CVIU11-pattern31-target45,VF2,0.487000
14,all-images-CVIU11-pattern31-target45,RI,0.000002
14,all-images-CVIU11-pattern31-target46,Glasgow,0.121000
14,all-images-CVIU11-pattern31-target46,LAD,2.838000
14,all-images-CVIU11-pattern31-target46,VF2,0.210000
14,all-images-CVIU11-pattern31-target46,RI,0.000001
14,all-images-CVIU11-pattern31-target47,Glasgow,0.222000
14,all-images-CVIU11-pattern31-target47,LAD,6.814000
14,all-images-CVIU11-pattern31-target47,VF2,0.374000
14,all-images-CVIU11-pattern31-target47,RI,0.000003
14,all-images-CVIU11-pattern31-target48,Glasgow,0.074000
14,all-images-CVIU11-pattern31-target48,LAD,1.468000
14,all-images-CVIU11-pattern31-target48,VF2,0.228000
14,all-images-CVIU11-pattern31-target48,RI,0.000001
14,all-images-CVIU11-pattern31-target49,Glasgow,0.224000
14,all-images-CVIU11-pattern31-target49,LAD,2.748000
14,all-images-CVIU11-pattern31-target49,VF2,0.216000
14,all-images-CVIU11-pattern31-target49,RI,0.000001
14,all-images-CVIU11-pattern31-target5,Glasgow,0.257000
14,all-images-CVIU11-pattern31-target5,LAD,5.142000
14,all-images-CVIU11-pattern31-target5,VF2,0.395000
14,all-images-CVIU11-pattern31-target5,RI,0.000003
14,all-images-CVIU11-pattern31-target50,Glasgow,0.256000
14,all-images-CVIU11-pattern31-target50,LAD,7.073000
14,all-images-CVIU11-pattern31-target50,VF2,0.458000
14,all-images-CVIU11-pattern31-target50,RI,0.000003
14,all-images-CVIU11-pattern31-target51,Glasgow,0.100000
14,all-images-CVIU11-pattern31-target51,LAD,2.329000
14,all-images-CVIU11-pattern31-target51,VF2,0.218000
14,all-images-CVIU11-pattern31-target51,RI,0.000002
14,all-images-CVIU11-pattern31-target52,Glasgow,0.099000
14,all-images-CVIU11-pattern31-target52,LAD,2.179000
14,all-images-CVIU11-pattern31-target52,VF2,0.177000
14,all-images-CVIU11-pattern31-target52,RI,0.000002
14,all-images-CVIU11-pattern31-target53,Glasgow,0.064000
14,all-images-CVIU11-pattern31-target53,LAD,1.338000
14,all-images-CVIU11-pattern31-target53,VF2,0.143000
14,all-images-CVIU11-pattern31-target53,RI,0.000001
14,all-images-CVIU11-pattern31-target54,Glasgow,0.106000
14,all-images-CVIU11-pattern31-target54,LAD,2.134000
14,all-images-CVIU11-pattern31-target54,VF2,0.126000
14,all-images-CVIU11-pattern31-target54,RI,0.000001
14,all-images-CVIU11-pattern31-target55,Glasgow,0.063000
14,all-images-CVIU11-pattern31-target55,LAD,2.534000
14,all-images-CVIU11-pattern31-target55,VF2,0.123000
14,all-images-CVIU11-pattern31-target55,RI,0.000001
14,all-images-CVIU11-pattern31-target56,Glasgow,0.049000
14,all-images-CVIU11-pattern31-target56,LAD,0.997000
14,all-images-CVIU11-pattern31-target56,VF2,0.111000
14,all-images-CVIU11-pattern31-target56,RI,0.000001
14,all-images-CVIU11-pattern31-target57,Glasgow,0.341000
14,all-images-CVIU11-pattern31-target57,LAD,7.347000
14,all-images-CVIU11-pattern31-target57,VF2,0.535000
14,all-images-CVIU11-pattern31-target57,RI,0.000002
14,all-images-CVIU11-pattern31-target58,Glasgow,0.056000
14,all-images-CVIU11-pattern31-target58,LAD,1.103000
14,all-images-CVIU11-pattern31-target58,VF2,0.091000
14,all-images-CVIU11-pattern31-target58,RI,0.000001
14,all-images-CVIU11-pattern31-target59,Glasgow,0.203000
14,all-images-CVIU11-pattern31-target59,LAD,4.289000
14,all-images-CVIU11-pattern31-target59,VF2,0.609000
14,all-images-CVIU11-pattern31-target59,RI,0.000001
14,all-images-CVIU11-pattern31-target6,Glasgow,0.208000
14,all-images-CVIU11-pattern31-target6,LAD,5.170000
14,all-images-CVIU11-pattern31-target6,VF2,0.545000
14,all-images-CVIU11-pattern31-target6,RI,0.000002
14,all-images-CVIU11-pattern31-target60,Glasgow,0.106000
14,all-images-CVIU11-pattern31-target60,LAD,2.243000
14,all-images-CVIU11-pattern31-target60,VF2,0.205000
14,all-images-CVIU11-pattern31-target60,RI,0.000001
14,all-images-CVIU11-pattern31-target61,Glasgow,0.207000
14,all-images-CVIU11-pattern31-target61,LAD,4.874000
14,all-images-CVIU11-pattern31-target61,VF2,0.402000
14,all-images-CVIU11-pattern31-target61,RI,0.000002
14,all-images-CVIU11-pattern31-target62,Glasgow,0.366000
14,all-images-CVIU11-pattern31-target62,LAD,4.833000
14,all-images-CVIU11-pattern31-target62,VF2,0.377000
14,all-images-CVIU11-pattern31-target62,RI,0.000002
14,all-images-CVIU11-pattern31-target63,Glasgow,0.208000
14,all-images-CVIU11-pattern31-target63,LAD,5.430000
14,all-images-CVIU11-pattern31-target63,VF2,0.530000
14,all-images-CVIU11-pattern31-target63,RI,0.000001
14,all-images-CVIU11-pattern31-target64,Glasgow,0.114000
14,all-images-CVIU11-pattern31-target64,LAD,2.647000
14,all-images-CVIU11-pattern31-target64,VF2,0.211000
14,all-images-CVIU11-pattern31-target64,RI,0.000001
14,all-images-CVIU11-pattern31-target65,Glasgow,0.102000
14,all-images-CVIU11-pattern31-target65,LAD,22.072000
14,all-images-CVIU11-pattern31-target65,VF2,0.308000
14,all-images-CVIU11-pattern31-target65,RI,0.000001
14,all-images-CVIU11-pattern31-target66,Glasgow,0.066000
14,all-images-CVIU11-pattern31-target66,LAD,1.528000
14,all-images-CVIU11-pattern31-target66,VF2,0.207000
14,all-images-CVIU11-pattern31-target66,RI,0.000001
14,all-images-CVIU11-pattern31-target67,Glasgow,0.249000
14,all-images-CVIU11-pattern31-target67,LAD,5.460000
14,all-images-CVIU11-pattern31-target67,VF2,0.446000
14,all-images-CVIU11-pattern31-target67,RI,0.000002
14,all-images-CVIU11-pattern31-target68,Glasgow,0.275000
14,all-images-CVIU11-pattern31-target68,LAD,6.117000
14,all-images-CVIU11-pattern31-target68,VF2,0.539000
14,all-images-CVIU11-pattern31-target68,RI,0.000001
14,all-images-CVIU11-pattern31-target69,Glasgow,0.307000
14,all-images-CVIU11-pattern31-target69,LAD,6.993000
14,all-images-CVIU11-pattern31-target69,VF2,0.551000
14,all-images-CVIU11-pattern31-target69,RI,0.000002
14,all-images-CVIU11-pattern31-target7,Glasgow,0.201000
14,all-images-CVIU11-pattern31-target7,LAD,4.489000
14,all-images-CVIU11-pattern31-target7,VF2,0.370000
14,all-images-CVIU11-pattern31-target7,RI,0.000002
14,all-images-CVIU11-pattern31-target70,Glasgow,0.239000
14,all-images-CVIU11-pattern31-target70,LAD,5.448000
14,all-images-CVIU11-pattern31-target70,VF2,0.408000
14,all-images-CVIU11-pattern31-target70,RI,0.000001
14,all-images-CVIU11-pattern31-target71,Glasgow,0.195000
14,all-images-CVIU11-pattern31-target71,LAD,4.287000
14,all-images-CVIU11-pattern31-target71,VF2,0.431000
14,all-images-CVIU11-pattern31-target71,RI,0.000002
14,all-images-CVIU11-pattern31-target72,Glasgow,0.175000
14,all-images-CVIU11-pattern31-target72,LAD,3.698000
14,all-images-CVIU11-pattern31-target72,VF2,0.275000
14,all-images-CVIU11-pattern31-target72,RI,0.000001
14,all-images-CVIU11-pattern31-target73,Glasgow,0.242000
14,all-images-CVIU11-pattern31-target73,LAD,6.033000
14,all-images-CVIU11-pattern31-target73,VF2,0.419000
14,all-images-CVIU11-pattern31-target73,RI,0.000002
14,all-images-CVIU11-pattern31-target74,Glasgow,0.264000
14,all-images-CVIU11-pattern31-target74,LAD,5.829000
14,all-images-CVIU11-pattern31-target74,VF2,0.489000
14,all-images-CVIU11-pattern31-target74,RI,0.000002
14,all-images-CVIU11-pattern31-target75,Glasgow,0.281000
14,all-images-CVIU11-pattern31-target75,LAD,6.090000
14,all-images-CVIU11-pattern31-target75,VF2,0.502000
14,all-images-CVIU11-pattern31-target75,RI,0.000001
