input,experiment_ware,cpu_time,Checked answer,Wallclock time,Memory,Solver name,Solver version,timeout,success,user_success,missing,consistent_xp,consistent_input,error,family
XCSP17/Queens/Queens-m1-s1/Queens-0150-m1.xml,BTD 19.07.01,58.2231,SAT,58.2295,257368.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,Queens
XCSP17/Queens/Queens-m1-s1/Queens-0150-m1.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),80.8447,SAT,64.448,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Queens
XCSP17/Queens/Queens-m1-s1/Queens-0150-m1.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),66.8343,SAT,52.9977,15140452.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Queens
XCSP17/Queens/Queens-m1-s1/Queens-0150-m1.xml,VBS,12.2089,SAT,5.34149,10748500.0,AbsCon,2019-07-23,2400.0,True,True,False,True,True,False,Queens
XCSP17/Queens/Queens-m1-s1/Queens-0200-m1.xml,cosoco 2,379.325,SAT,379.426,1064216.0,cosoco,2,2400.0,True,True,False,True,True,False,Queens
XCSP17/Queens/Queens-m1-s1/Queens-0200-m1.xml,AbsCon 2019-07-23,18.6139,SAT,10.2359,10748324.0,AbsCon,2019-07-23,2400.0,True,True,False,True,True,False,Queens
XCSP17/Queens/Queens-m1-s1/Queens-0200-m1.xml,PicatSAT 2019-09-12,757.211,SAT,757.317,3093612.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,Queens
XCSP17/Queens/Queens-m1-s1/Queens-0200-m1.xml,choco-solver 2019-09-24,322.567,SAT,312.438,15264284.0,choco-solver,2019-09-24,2400.0,True,True,False,True,True,False,Queens
XCSP17/Queens/Queens-m1-s1/Queens-0200-m1.xml,Concrete 3.10,320.714,SAT,263.59,10849964.0,Concrete,3.10,2400.0,True,True,False,True,True,False,Queens
XCSP17/Queens/Queens-m1-s1/Queens-0200-m1.xml,Concrete 3.12.3,1025.14,SAT,888.469,10849048.0,Concrete,3.12.3,2400.0,True,True,False,True,True,False,Queens
XCSP17/Queens/Queens-m1-s1/Queens-0200-m1.xml,choco-solver 2019-09-20,1148.44,SAT,290.971,15532588.0,choco-solver,2019-09-20,2400.0,True,True,False,True,True,False,Queens
XCSP17/Queens/Queens-m1-s1/Queens-0200-m1.xml,choco-solver 2019-06-14,1321.57,SAT,334.482,15532580.0,choco-solver,2019-06-14,2400.0,True,True,False,True,True,False,Queens
XCSP17/Queens/Queens-m1-s1/Queens-0200-m1.xml,choco-solver 2019-09-16,1131.91,SAT,286.696,15532588.0,choco-solver,2019-09-16,2400.0,True,True,False,True,True,False,Queens
XCSP17/Queens/Queens-m1-s1/Queens-0200-m1.xml,BTD 19.07.01,273.665,SAT,273.694,510904.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,Queens
XCSP17/Queens/Queens-m1-s1/Queens-0200-m1.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),179.639,SAT,160.49,15141456.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Queens
XCSP17/Queens/Queens-m1-s1/Queens-0200-m1.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),126.646,SAT,110.256,15140432.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Queens
XCSP17/Queens/Queens-m1-s1/Queens-0200-m1.xml,VBS,18.6139,SAT,10.2359,10748324.0,AbsCon,2019-07-23,2400.0,True,True,False,True,True,False,Queens
XCSP17/Random/Random-B-2-26-26/rand-2-26-26-325-155-9.xml,cosoco 2,15.48,SAT,15.4813,27964.0,cosoco,2,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-B-2-26-26/rand-2-26-26-325-155-9.xml,AbsCon 2019-07-23,1243.02,SAT,1239.16,10746276.0,AbsCon,2019-07-23,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-B-2-26-26/rand-2-26-26-325-155-9.xml,PicatSAT 2019-09-12,2400.0,UNKNOWN TO,2520.01,2190100.0,PicatSAT,2019-09-12,2400.0,False,False,False,True,True,False,Random
XCSP17/Random/Random-B-2-26-26/rand-2-26-26-325-155-9.xml,choco-solver 2019-09-24,2400.0,UNKNOWN TO,2499.14,15264284.0,choco-solver,2019-09-24,2400.0,False,False,False,True,True,False,Random
XCSP17/Random/Random-B-2-26-26/rand-2-26-26-325-155-9.xml,Concrete 3.10,79.1871,SAT,69.4109,10847580.0,Concrete,3.10,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-B-2-26-26/rand-2-26-26-325-155-9.xml,Concrete 3.12.3,2400.0,UNKNOWN TO,2476.54,10847608.0,Concrete,3.12.3,2400.0,False,False,False,True,True,False,Random
XCSP17/Random/Random-B-2-26-26/rand-2-26-26-325-155-9.xml,choco-solver 2019-09-20,1469.14,SAT,369.428,15530540.0,choco-solver,2019-09-20,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-B-2-26-26/rand-2-26-26-325-155-9.xml,choco-solver 2019-06-14,2476.87,SAT,623.084,15530532.0,choco-solver,2019-06-14,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-B-2-26-26/rand-2-26-26-325-155-9.xml,choco-solver 2019-09-16,1518.2,SAT,381.775,15530540.0,choco-solver,2019-09-16,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-B-2-26-26/rand-2-26-26-325-155-9.xml,BTD 19.07.01,714.847,SAT,714.813,34856.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-B-2-26-26/rand-2-26-26-325-155-9.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),275.89,SAT,264.965,15140452.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-B-2-26-26/rand-2-26-26-325-155-9.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),113.705,SAT,103.717,15140452.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-B-2-26-26/rand-2-26-26-325-155-9.xml,VBS,15.48,SAT,15.4813,27964.0,cosoco,2,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t020/rand-2-40-11-414-020-79.xml,cosoco 2,35.7695,UNSAT,35.7662,27748.0,cosoco,2,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t020/rand-2-40-11-414-020-79.xml,AbsCon 2019-07-23,45.0238,UNSAT,42.363,10746452.0,AbsCon,2019-07-23,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t020/rand-2-40-11-414-020-79.xml,PicatSAT 2019-09-12,36.3876,UNSAT,36.3946,2066960.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t020/rand-2-40-11-414-020-79.xml,choco-solver 2019-09-24,61.1858,UNSAT,58.5354,15264284.0,choco-solver,2019-09-24,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t020/rand-2-40-11-414-020-79.xml,Concrete 3.10,223.742,UNSAT,211.62,10943224.0,Concrete,3.10,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t020/rand-2-40-11-414-020-79.xml,Concrete 3.12.3,217.671,UNSAT,209.36,10847604.0,Concrete,3.12.3,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t020/rand-2-40-11-414-020-79.xml,choco-solver 2019-09-20,145.765,UNSAT,36.9094,15530540.0,choco-solver,2019-09-20,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t020/rand-2-40-11-414-020-79.xml,choco-solver 2019-06-14,145.475,UNSAT,36.8532,15530532.0,choco-solver,2019-06-14,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t020/rand-2-40-11-414-020-79.xml,choco-solver 2019-09-16,148.828,UNSAT,37.6864,15530540.0,choco-solver,2019-09-16,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t020/rand-2-40-11-414-020-79.xml,BTD 19.07.01,176.533,UNSAT,176.537,33800.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t020/rand-2-40-11-414-020-79.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),81.1155,UNSAT,75.6275,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t020/rand-2-40-11-414-020-79.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),40.4017,UNSAT,34.684,15140432.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t020/rand-2-40-11-414-020-79.xml,VBS,35.7695,UNSAT,35.7662,27748.0,cosoco,2,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml,cosoco 2,1.89356,SAT,1.89439,27616.0,cosoco,2,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml,AbsCon 2019-07-23,13.7123,SAT,11.1668,10746276.0,AbsCon,2019-07-23,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml,PicatSAT 2019-09-12,29.3102,SAT,29.3127,2064016.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml,choco-solver 2019-09-24,25.9703,SAT,23.7377,15264284.0,choco-solver,2019-09-24,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml,Concrete 3.10,16.1398,SAT,7.5109,10847580.0,Concrete,3.10,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml,Concrete 3.12.3,65.3429,SAT,58.4402,10847604.0,Concrete,3.12.3,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml,choco-solver 2019-09-20,27.8676,SAT,7.31408,15530540.0,choco-solver,2019-09-20,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml,choco-solver 2019-06-14,30.658,SAT,7.98946,15530532.0,choco-solver,2019-06-14,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml,choco-solver 2019-09-16,28.4158,SAT,7.42537,15530540.0,choco-solver,2019-09-16,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml,BTD 19.07.01,137.986,SAT,138.009,33556.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),48.9173,SAT,41.3468,15140452.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),13.5085,SAT,6.09657,15140452.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t035/rand-2-40-16-250-035-86.xml,VBS,1.89356,SAT,1.89439,27616.0,cosoco,2,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml,cosoco 2,1.4665,SAT,1.46804,27700.0,cosoco,2,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml,AbsCon 2019-07-23,6.81375,SAT,4.01311,10746276.0,AbsCon,2019-07-23,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml,PicatSAT 2019-09-12,17.6722,SAT,17.676,2068472.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml,choco-solver 2019-09-24,7.70345,SAT,4.87677,15264284.0,choco-solver,2019-09-24,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml,Concrete 3.10,24.5205,SAT,14.2044,10847580.0,Concrete,3.10,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml,Concrete 3.12.3,15.5901,SAT,8.93604,10847584.0,Concrete,3.12.3,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml,choco-solver 2019-09-20,8.49596,SAT,2.52168,15530540.0,choco-solver,2019-09-20,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml,choco-solver 2019-06-14,7.6398,SAT,2.25346,15530532.0,choco-solver,2019-06-14,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml,choco-solver 2019-09-16,6.84377,SAT,2.08424,15530540.0,choco-solver,2019-09-16,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml,BTD 19.07.01,27.0424,SAT,27.0523,34224.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),104.891,SAT,92.5475,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),25.9607,SAT,12.6966,15140452.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t050/rand-2-40-25-180-050-34.xml,VBS,1.4665,SAT,1.46804,27700.0,cosoco,2,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml,cosoco 2,0.930337,UNSAT,0.932113,30628.0,cosoco,2,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml,AbsCon 2019-07-23,5.62669,UNSAT,3.16309,10746276.0,AbsCon,2019-07-23,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml,PicatSAT 2019-09-12,89.9807,UNSAT,89.9905,2176312.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml,choco-solver 2019-09-24,5.93551,UNSAT,3.65578,15264284.0,choco-solver,2019-09-24,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml,Concrete 3.10,14.2725,UNSAT,6.37087,10847584.0,Concrete,3.10,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml,Concrete 3.12.3,12.2897,UNSAT,5.63301,10847604.0,Concrete,3.12.3,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml,choco-solver 2019-09-20,16.8067,UNSAT,5.29286,15530540.0,choco-solver,2019-09-20,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml,choco-solver 2019-06-14,16.0259,UNSAT,5.09452,15530532.0,choco-solver,2019-06-14,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml,choco-solver 2019-09-16,16.0601,UNSAT,5.09101,15530540.0,choco-solver,2019-09-16,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml,BTD 19.07.01,1.67477,UNSAT,1.84229,51372.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),114.515,UNSAT,94.3618,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),90.3213,UNSAT,71.3657,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-D-t090/rand-2-40-180-84-090-90.xml,VBS,0.930337,UNSAT,0.932113,30628.0,cosoco,2,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml,cosoco 2,55.3571,UNSAT,55.36,175692.0,cosoco,2,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml,AbsCon 2019-07-23,12.1088,UNSAT,7.69787,10746276.0,AbsCon,2019-07-23,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml,PicatSAT 2019-09-12,1158.61,UNSAT,1158.7,3499464.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml,choco-solver 2019-09-24,10.9287,UNSAT,6.44534,15264284.0,choco-solver,2019-09-24,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml,Concrete 3.10,61.0772,UNSAT,49.9615,10847680.0,Concrete,3.10,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml,Concrete 3.12.3,55.1255,UNSAT,44.1857,10847168.0,Concrete,3.12.3,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml,choco-solver 2019-09-20,50.8345,UNSAT,23.6679,15530540.0,choco-solver,2019-09-20,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml,choco-solver 2019-06-14,42.4297,UNSAT,21.2954,15530532.0,choco-solver,2019-06-14,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml,choco-solver 2019-09-16,41.7383,UNSAT,21.0792,15530540.0,choco-solver,2019-09-16,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml,BTD 19.07.01,3.7944,UNSAT,3.8849,62364.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),2018.28,UNSAT,1144.79,15140452.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),1982.59,UNSAT,1056.47,15140452.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12/rand-5-12-12-200-12442-22.xml,VBS,3.7944,UNSAT,3.8849,62364.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml,cosoco 2,365.626,UNSAT,365.653,490568.0,cosoco,2,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml,AbsCon 2019-07-23,40.6492,UNSAT,27.8656,10746276.0,AbsCon,2019-07-23,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml,PicatSAT 2019-09-12,2400.0,UNKNOWN TO,2520.03,7050500.0,PicatSAT,2019-09-12,2400.0,False,False,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml,choco-solver 2019-09-24,38.7834,UNSAT,29.2531,15264284.0,choco-solver,2019-09-24,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml,Concrete 3.10,145.889,UNSAT,128.287,10847732.0,Concrete,3.10,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml,Concrete 3.12.3,154.809,UNSAT,134.853,10847604.0,Concrete,3.12.3,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml,choco-solver 2019-09-20,170.504,UNSAT,76.1232,15530540.0,choco-solver,2019-09-20,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml,choco-solver 2019-06-14,162.467,UNSAT,72.7935,15530532.0,choco-solver,2019-06-14,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml,choco-solver 2019-09-16,157.74,UNSAT,71.8744,15530540.0,choco-solver,2019-09-16,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml,BTD 19.07.01,14.7938,UNSAT,14.8058,159772.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),2400.0,UNKNOWN TO,1161.25,15138316.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,False,False,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),2400.0,UNKNOWN TO,1123.2,15139340.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,False,False,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-6.xml,VBS,14.7938,UNSAT,14.8058,159772.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml,cosoco 2,249.887,UNSAT,249.938,490568.0,cosoco,2,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml,AbsCon 2019-07-23,37.4214,UNSAT,25.9776,10746276.0,AbsCon,2019-07-23,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml,PicatSAT 2019-09-12,2400.0,UNKNOWN TO,2520.02,7050500.0,PicatSAT,2019-09-12,2400.0,False,False,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml,choco-solver 2019-09-24,35.0202,UNSAT,25.8944,15264284.0,choco-solver,2019-09-24,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml,Concrete 3.10,110.894,UNSAT,96.2852,10844916.0,Concrete,3.10,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml,Concrete 3.12.3,121.291,UNSAT,103.005,10847588.0,Concrete,3.12.3,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml,choco-solver 2019-09-20,131.002,UNSAT,67.9357,15530540.0,choco-solver,2019-09-20,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml,choco-solver 2019-06-14,123.586,UNSAT,64.4271,15530532.0,choco-solver,2019-06-14,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml,choco-solver 2019-09-16,109.554,UNSAT,59.6064,15530540.0,choco-solver,2019-09-16,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml,BTD 19.07.01,12.7157,UNSAT,12.7231,148208.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),2400.0,UNKNOWN TO,1120.76,15138316.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,False,False,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),2400.0,UNKNOWN TO,1186.35,15138400.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,False,False,False,True,True,False,Random
XCSP17/Random/Random-m1-5-12-12t/rand-5-12-12-200-t85-8.xml,VBS,12.7157,UNSAT,12.7231,148208.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-8X-05c/rand-5-8X-05c-44.xml,cosoco 2,2400.0,UNKNOWN TO,2520.01,586164.0,cosoco,2,2400.0,False,False,False,True,True,False,Random
XCSP17/Random/Random-m1-5-8X-05c/rand-5-8X-05c-44.xml,AbsCon 2019-07-23,93.1208,UNSAT,79.7803,10746276.0,AbsCon,2019-07-23,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-8X-05c/rand-5-8X-05c-44.xml,PicatSAT 2019-09-12,228.336,UNSAT,228.343,3610676.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-8X-05c/rand-5-8X-05c-44.xml,choco-solver 2019-09-24,121.082,UNSAT,104.596,15264284.0,choco-solver,2019-09-24,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-8X-05c/rand-5-8X-05c-44.xml,Concrete 3.10,922.273,UNSAT,899.928,10847148.0,Concrete,3.10,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-8X-05c/rand-5-8X-05c-44.xml,Concrete 3.12.3,947.17,UNSAT,926.299,10844940.0,Concrete,3.12.3,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-8X-05c/rand-5-8X-05c-44.xml,choco-solver 2019-09-20,628.515,UNSAT,210.045,15530540.0,choco-solver,2019-09-20,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-8X-05c/rand-5-8X-05c-44.xml,choco-solver 2019-06-14,461.509,UNSAT,160.19,15530532.0,choco-solver,2019-06-14,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-8X-05c/rand-5-8X-05c-44.xml,choco-solver 2019-09-16,539.149,UNSAT,182.434,15530540.0,choco-solver,2019-09-16,2400.0,True,True,False,True,True,False,Random
XCSP17/Random/Random-m1-5-8X-05c/rand-5-8X-05c-44.xml,BTD 19.07.01,83.873,UNSAT,83.8732,148076.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,Random
