Category | Instance name                                                                                  | Checked answer | Objective function | CPU time | Wallclock time | Memory   | Solver name  | Solver version                   
COP      | XCSP17/Opd/Opd-sum-small/Opd-19-020-009.xml                                                    | OPT            | 4                  | 1412.74  | 1412.8         | 2159136  | PicatSAT     | 2019-09-12                       
COP      | XCSP17/Opd/Opd-sum-small/Opd-19-020-009.xml                                                    | SAT TO         | 5                  | 2520.06  | 2463.44        | 10849744 | Concrete     | 3.12.2                           
COP      | XCSP17/Opd/Opd-sum-small/Opd-19-020-009.xml                                                    | SAT TO         | 5                  | 2520.07  | 2453.64        | 10849768 | Concrete     | 3.10                             
COP      | XCSP17/Opd/Opd-sum-small/Opd-19-020-009.xml                                                    | SAT TO         | 5                  | 2520.07  | 2511.22        | 15266184 | choco-solver | 2019-09-24                       
COP      | XCSP17/Opd/Opd-sum-small/Opd-19-020-009.xml                                                    | SAT TO         | 5                  | 2520.09  | 2515.41        | 10748324 | AbsCon       | 2019-07-23                       
COP      | XCSP17/Opd/Opd-sum-small/Opd-19-020-009.xml                                                    | SAT TO         | 5                  | 2520.1   | 2463.93        | 10846988 | Concrete     | 3.12.3                           
COP      | XCSP17/Opd/Opd-sum-small/Opd-19-020-009.xml                                                    | SAT TO         | 5                  | 2520.15  | 2472.34        | 10846984 | Concrete     | 3.12.2                           
COP      | XCSP17/Opd/Opd-sum-small/Opd-19-020-009.xml                                                    | SAT TO         | 5                  | 2520.37  | 633.395        | 15598132 | choco-solver | 2019-09-20                       
COP      | XCSP17/Opd/Opd-sum-small/Opd-19-020-009.xml                                                    | SAT TO         | 5                  | 2520.41  | 633.486        | 15532596 | choco-solver | 2019-09-16                       
COP      | XCSP17/Opd/Opd-sum-small/Opd-19-020-009.xml                                                    | SAT TO         | 5                  | 2520.65  | 635.478        | 15530532 | choco-solver | 2019-06-14                       
COP      | XCSP17/Opd/Opd-sum-small/Opd-19-020-009.xml                                                    | SAT TO         | 5                  | 20072.5  | 2520.12        | 28881464 | choco-solver | 2019-09-20 parallel              
COP      | XCSP17/Opd/Opd-sum-small/Opd-19-020-009.xml                                                    | SAT TO         | 5                  | 20074.4  | 2520.11        | 28881464 | choco-solver | 2019-09-24 parallel              
COP      | XCSP17/Opd/Opd-sum-small/Opd-19-020-009.xml                                                    | SAT TO         | 5                  | 20075.7  | 2520.1         | 28883560 | choco-solver | 2019-06-14 parallel              
COP      | XCSP17/Opd/Opd-sum-small/Opd-19-020-009.xml                                                    | SAT TO         | 5                  | 20076.6  | 2520.1         | 28881464 | choco-solver | 2019-09-16 parallel              
COP      | XCSP17/Opd/Opd-sum-small/Opd-19-020-009.xml                                                    | UNKNOWN MO     |                    | 1123.83  | 1126.05        | 15872196 | cosoco       | 2.0                              
COP      | XCSP17/Opd/Opd-sum-small/Opd-19-020-009.xml                                                    | UNKNOWN MO     |                    | 1128.67  | 1130.62        | 15872988 | cosoco       | 2.0                              
COP      | XCSP17/Opd/Opd-sum-small/Opd-19-020-009.xml                                                    | UNKNOWN MO     |                    | 1145.75  | 1147.71        | 15872196 | cosoco       | 2                                
COP      | XCSP17/Opd/Opd-sum-small/Opd-19-020-009.xml                                                    | UNKNOWN MO     |                    | 2205.07  | 2207.35        | 31745472 | cosoco       | 2.O parallel                     
COP      | XCSP17/Opd/Opd-sum-small/Opd-19-020-009.xml                                                    | UNKNOWN MO     |                    | 2224.57  | 2227.1         | 31745208 | cosoco       | 2.0 parallel                     
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-gp-050-1.xml                                | OPT            | 45                 | 70.2618  | 55.0948        | 10748324 | AbsCon       | 2019-07-23                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-gp-050-1.xml                                | OPT            | 45                 | 71.4353  | 48.9433        | 10851072 | Concrete     | 3.10                             
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-gp-050-1.xml                                | OPT            | 45                 | 95.9536  | 71.224         | 10951452 | Concrete     | 3.12.2                           
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-gp-050-1.xml                                | OPT            | 45                 | 107.83   | 29.3304        | 15532580 | choco-solver | 2019-06-14                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-gp-050-1.xml                                | OPT            | 45                 | 169.965  | 25.8397        | 28881456 | choco-solver | 2019-06-14 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-gp-050-1.xml                                | OPT            | 45                 | 190.202  | 167.085        | 10854016 | Concrete     | 3.12.3                           
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-gp-050-1.xml                                | OPT            | 45                 | 235.182  | 61.3908        | 15532588 | choco-solver | 2019-09-16                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-gp-050-1.xml                                | OPT            | 45                 | 265.934  | 69.2691        | 15532588 | choco-solver | 2019-09-20                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-gp-050-1.xml                                | OPT            | 45                 | 335.463  | 306.567        | 10854012 | Concrete     | 3.12.2                           
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-gp-050-1.xml                                | OPT            | 45                 | 411.846  | 56.4787        | 28881464 | choco-solver | 2019-09-16 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-gp-050-1.xml                                | OPT            | 45                 | 424.427  | 57.3078        | 28881464 | choco-solver | 2019-09-20 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-gp-050-1.xml                                | OPT            | 45                 | 453.047  | 60.9453        | 28881464 | choco-solver | 2019-09-24 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-gp-050-1.xml                                | OPT            | 45                 | 625.238  | 625.265        | 2152140  | PicatSAT     | 2019-09-12                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-gp-050-1.xml                                | SAT TO         | 47                 | 2519.89  | 2520.02        | 524340   | cosoco       | 2                                
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-gp-050-1.xml                                | SAT TO         | 47                 | 2519.9   | 2520.02        | 524340   | cosoco       | 2.0                              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-gp-050-1.xml                                | SAT TO         | 45                 | 2520.03  | 2510.51        | 15267984 | choco-solver | 2019-09-24                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-gp-050-1.xml                                | SAT TO         | 47                 | 2520.08  | 2519.91        | 524340   | cosoco       | 2.0                              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-gp-050-1.xml                                | SAT TO         | 47                 | 20101.1  | 2520.06        | 3958376  | cosoco       | 2.0 parallel                     
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-gp-050-1.xml                                | SAT TO         | 47                 | 20102.5  | 2520.08        | 4023912  | cosoco       | 2.O parallel                     
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-pb-30-15-1.xml                              | OPT            | 14                 | 66.689   | 66.6837        | 2077140  | PicatSAT     | 2019-09-12                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-pb-30-15-1.xml                              | OPT            | 14                 | 122.237  | 31.0657        | 15532588 | choco-solver | 2019-09-16                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-pb-30-15-1.xml                              | OPT            | 14                 | 133.338  | 33.8591        | 15532580 | choco-solver | 2019-06-14                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-pb-30-15-1.xml                              | OPT            | 14                 | 147.836  | 141.81         | 10750676 | AbsCon       | 2019-07-23                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-pb-30-15-1.xml                              | OPT            | 14                 | 151.123  | 38.7702        | 15532588 | choco-solver | 2019-09-20                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-pb-30-15-1.xml                              | OPT            | 14                 | 178.767  | 173.229        | 15266332 | choco-solver | 2019-09-24                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-pb-30-15-1.xml                              | OPT            | 14                 | 223.579  | 28.929         | 28881464 | choco-solver | 2019-09-16 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-pb-30-15-1.xml                              | OPT            | 14                 | 225.037  | 29.1255        | 28881464 | choco-solver | 2019-09-20 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-pb-30-15-1.xml                              | OPT            | 14                 | 253.205  | 32.6466        | 28948028 | choco-solver | 2019-09-24 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-pb-30-15-1.xml                              | OPT            | 14                 | 281.86   | 36.2325        | 28881456 | choco-solver | 2019-06-14 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-pb-30-15-1.xml                              | SAT TO         | 14                 | 2520.07  | 2474.93        | 10853932 | Concrete     | 3.12.2                           
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-pb-30-15-1.xml                              | SAT TO         | 14                 | 2520.1   | 2467.34        | 10854016 | Concrete     | 3.12.2                           
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-pb-30-15-1.xml                              | SAT TO         | 14                 | 2520.11  | 2457.83        | 10853992 | Concrete     | 3.10                             
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-pb-30-15-1.xml                              | SAT TO         | 14                 | 2520.12  | 2466.94        | 10853144 | Concrete     | 3.12.3                           
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-pb-30-15-1.xml                              | SAT TO         | 14                 | 20120.4  | 2520.02        | 695900   | cosoco       | 2.O parallel                     
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-pb-30-15-1.xml                              | SAT TO         | 14                 | 20123.6  | 2520.02        | 695900   | cosoco       | 2.0 parallel                     
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-pb-30-15-1.xml                              | UNKNOWN TO     |                    | 2519.93  | 2520.01        | 44664    | cosoco       | 2                                
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-pb-30-15-1.xml                              | UNKNOWN TO     |                    | 2519.94  | 2520.01        | 44664    | cosoco       | 2.0                              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-pb-30-15-1.xml                              | UNKNOWN TO     |                    | 2520.04  | 2520           | 44664    | cosoco       | 2.0                              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbo-30-15-1.xml                             | OPT            | 7                  | 8.63614  | 2.52021        | 15533616 | choco-solver | 2019-09-20                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbo-30-15-1.xml                             | OPT            | 7                  | 9.7368   | 2.80587        | 15533616 | choco-solver | 2019-09-16                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbo-30-15-1.xml                             | OPT            | 7                  | 11.0813  | 3.66899        | 15533608 | choco-solver | 2019-06-14                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbo-30-15-1.xml                             | OPT            | 7                  | 11.6184  | 5.56455        | 10750620 | AbsCon       | 2019-07-23                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbo-30-15-1.xml                             | OPT            | 7                  | 12.0709  | 6.55541        | 15268000 | choco-solver | 2019-09-24                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbo-30-15-1.xml                             | OPT            | 7                  | 17.5824  | 3.25789        | 28881464 | choco-solver | 2019-09-20 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbo-30-15-1.xml                             | OPT            | 7                  | 18.7963  | 3.28342        | 28881464 | choco-solver | 2019-09-16 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbo-30-15-1.xml                             | OPT            | 7                  | 19.1286  | 3.49205        | 28881464 | choco-solver | 2019-09-24 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbo-30-15-1.xml                             | OPT            | 7                  | 19.3504  | 3.40568        | 29015612 | choco-solver | 2019-06-14 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbo-30-15-1.xml                             | OPT            | 7                  | 42.2702  | 42.2748        | 2068120  | PicatSAT     | 2019-09-12                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbo-30-15-1.xml                             | OPT            | 7                  | 102.622  | 83.4541        | 10851072 | Concrete     | 3.10                             
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbo-30-15-1.xml                             | OPT            | 7                  | 799.123  | 771.211        | 10853144 | Concrete     | 3.12.2                           
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbo-30-15-1.xml                             | OPT            | 7                  | 1484.24  | 1447.14        | 10854016 | Concrete     | 3.12.3                           
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbo-30-15-1.xml                             | OPT            | 7                  | 1725.1   | 1687.69        | 10853936 | Concrete     | 3.12.2                           
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbo-30-15-1.xml                             | SAT TO         | 8                  | 2520.07  | 2520.01        | 49044    | cosoco       | 2                                
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbo-30-15-1.xml                             | SAT TO         | 8                  | 2520.08  | 2519.8         | 49044    | cosoco       | 2.0                              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbo-30-15-1.xml                             | SAT TO         | 8                  | 2520.08  | 2519.8         | 49044    | cosoco       | 2.0                              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbo-30-15-1.xml                             | SAT TO         | 8                  | 20120.1  | 2520.03        | 695976   | cosoco       | 2.0 parallel                     
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbo-30-15-1.xml                             | SAT TO         | 8                  | 20120.5  | 2520.02        | 695976   | cosoco       | 2.O parallel                     
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-10-20-1.xml                            | OPT            | 5                  | 27.9238  | 27.9259        | 2071584  | PicatSAT     | 2019-09-12                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-10-20-1.xml                            | OPT            | 5                  | 179.091  | 45.3672        | 15533616 | choco-solver | 2019-09-16                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-10-20-1.xml                            | OPT            | 5                  | 186.083  | 181.511        | 10753196 | AbsCon       | 2019-07-23                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-10-20-1.xml                            | OPT            | 5                  | 205.549  | 52.0882        | 15533608 | choco-solver | 2019-06-14                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-10-20-1.xml                            | OPT            | 5                  | 210.454  | 53.2978        | 15599152 | choco-solver | 2019-09-20                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-10-20-1.xml                            | OPT            | 5                  | 390.808  | 49.7856        | 28881464 | choco-solver | 2019-09-24 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-10-20-1.xml                            | OPT            | 5                  | 392.599  | 50.2303        | 28881464 | choco-solver | 2019-09-16 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-10-20-1.xml                            | OPT            | 5                  | 398.39   | 50.7731        | 28881464 | choco-solver | 2019-09-20 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-10-20-1.xml                            | OPT            | 5                  | 461.889  | 58.8854        | 28882484 | choco-solver | 2019-06-14 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-10-20-1.xml                            | OPT            | 5                  | 721.863  | 715.713        | 15268256 | choco-solver | 2019-09-24                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-10-20-1.xml                            | OPT            | 5                  | 872.401  | 841.127        | 10853992 | Concrete     | 3.10                             
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-10-20-1.xml                            | OPT            | 5                  | 1308.3   | 1272.31        | 10853896 | Concrete     | 3.12.2                           
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-10-20-1.xml                            | OPT            | 5                  | 1758.9   | 1717.34        | 10851096 | Concrete     | 3.12.3                           
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-10-20-1.xml                            | SAT TO         | 6                  | 2519.96  | 2520.01        | 33112    | cosoco       | 2                                
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-10-20-1.xml                            | SAT TO         | 6                  | 2520.03  | 2519.7         | 33112    | cosoco       | 2.0                              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-10-20-1.xml                            | SAT TO         | 6                  | 2520.03  | 2519.7         | 33112    | cosoco       | 2.0                              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-10-20-1.xml                            | SAT TO         | 5                  | 2520.09  | 2475.73        | 10851092 | Concrete     | 3.12.2                           
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-10-20-1.xml                            | SAT TO         | 5                  | 20123.3  | 2520.02        | 638844   | cosoco       | 2.O parallel                     
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-10-20-1.xml                            | SAT TO         | 6                  | 20125    | 2520.02        | 638844   | cosoco       | 2.0 parallel                     
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-15-1.xml                            | OPT            | 10                 | 23.5768  | 17.481         | 10750692 | AbsCon       | 2019-07-23                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-15-1.xml                            | OPT            | 10                 | 24.9201  | 6.63803        | 15533616 | choco-solver | 2019-09-20                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-15-1.xml                            | OPT            | 10                 | 26.6864  | 7.10522        | 15533616 | choco-solver | 2019-09-16                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-15-1.xml                            | OPT            | 10                 | 28.0031  | 7.43779        | 15533608 | choco-solver | 2019-06-14                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-15-1.xml                            | OPT            | 10                 | 33.7578  | 28.4284        | 15266332 | choco-solver | 2019-09-24                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-15-1.xml                            | OPT            | 10                 | 43.6154  | 6.71704        | 28948020 | choco-solver | 2019-06-14 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-15-1.xml                            | OPT            | 10                 | 45.9691  | 6.67109        | 28881464 | choco-solver | 2019-09-24 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-15-1.xml                            | OPT            | 10                 | 47.787   | 6.91313        | 28948028 | choco-solver | 2019-09-16 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-15-1.xml                            | OPT            | 10                 | 48.7816  | 7.07233        | 28882492 | choco-solver | 2019-09-20 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-15-1.xml                            | OPT            | 10                 | 49.3609  | 49.3699        | 2072664  | PicatSAT     | 2019-09-12                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-15-1.xml                            | OPT            | 10                 | 379.965  | 352.44         | 10851072 | Concrete     | 3.10                             
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-15-1.xml                            | OPT            | 10                 | 840.876  | 813.622        | 10853144 | Concrete     | 3.12.3                           
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-15-1.xml                            | OPT            | 10                 | 1016.07  | 987.12         | 10854016 | Concrete     | 3.12.2                           
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-15-1.xml                            | SAT TO         | 11                 | 2519.95  | 2520.01        | 48408    | cosoco       | 2                                
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-15-1.xml                            | SAT TO         | 11                 | 2520.04  | 2520.01        | 48408    | cosoco       | 2.0                              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-15-1.xml                            | SAT TO         | 11                 | 2520.06  | 2520.01        | 48408    | cosoco       | 2.0                              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-15-1.xml                            | SAT TO         | 10                 | 2520.13  | 2480.34        | 10853140 | Concrete     | 3.12.2                           
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-15-1.xml                            | SAT TO         | 10                 | 20121.5  | 2520.02        | 695740   | cosoco       | 2.O parallel                     
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-15-1.xml                            | SAT TO         | 10                 | 20122    | 2520.03        | 695740   | cosoco       | 2.0 parallel                     
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-30-1.xml                            | OPT            | 3                  | 23.8149  | 6.66393        | 15534644 | choco-solver | 2019-09-16                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-30-1.xml                            | OPT            | 3                  | 24.0597  | 6.85357        | 15600180 | choco-solver | 2019-09-20                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-30-1.xml                            | OPT            | 3                  | 27.781   | 18.6714        | 10750808 | AbsCon       | 2019-07-23                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-30-1.xml                            | OPT            | 3                  | 33.6026  | 5.73755        | 28881464 | choco-solver | 2019-09-24 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-30-1.xml                            | OPT            | 3                  | 34.3637  | 6.19857        | 28881464 | choco-solver | 2019-09-16 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-30-1.xml                            | OPT            | 3                  | 34.4286  | 5.97291        | 28881464 | choco-solver | 2019-09-20 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-30-1.xml                            | OPT            | 3                  | 34.7096  | 9.62766        | 15533608 | choco-solver | 2019-06-14                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-30-1.xml                            | OPT            | 3                  | 44.2806  | 44.2862        | 2098528  | PicatSAT     | 2019-09-12                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-30-1.xml                            | OPT            | 3                  | 54.6924  | 8.98961        | 29281868 | choco-solver | 2019-06-14 parallel              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-30-1.xml                            | OPT            | 3                  | 84.5101  | 64.6437        | 10853992 | Concrete     | 3.10                             
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-30-1.xml                            | OPT            | 3                  | 119.431  | 101.053        | 10854016 | Concrete     | 3.12.3                           
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-30-1.xml                            | OPT            | 3                  | 410.629  | 404.811        | 15266332 | choco-solver | 2019-09-24                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-30-1.xml                            | OPT            | 3                  | 1495.2   | 1453.64        | 10854012 | Concrete     | 3.12.2                           
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-30-1.xml                            | SAT TO         | 13                 | 2519.57  | 2520.01        | 99672    | cosoco       | 2                                
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-30-1.xml                            | SAT TO         | 13                 | 2519.71  | 2520           | 99672    | cosoco       | 2.0                              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-30-1.xml                            | SAT TO         | 5                  | 2520.07  | 2456.73        | 10854016 | Concrete     | 3.12.2                           
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-30-1.xml                            | SAT TO         | 13                 | 2520.1   | 2520.01        | 99672    | cosoco       | 2.0                              
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-30-1.xml                            | SAT TO         | 9                  | 20118.6  | 2520.03        | 896900   | cosoco       | 2.O parallel                     
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbop-30-30-1.xml                            | SAT TO         | 8                  | 20119.5  | 2520.03        | 896900   | cosoco       | 2.0 parallel                     
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbp-15-15-1.xml                             | OPT            | 4                  | 14.648   | 4.34164        | 15599152 | choco-solver | 2019-09-20                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbp-15-15-1.xml                             | OPT            | 4                  | 15.6511  | 15.6502        | 2069556  | PicatSAT     | 2019-09-12                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbp-15-15-1.xml                             | OPT            | 4                  | 18.5305  | 5.35743        | 15601208 | choco-solver | 2019-09-16                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbp-15-15-1.xml                             | OPT            | 4                  | 19.0147  | 13.6295        | 15270344 | choco-solver | 2019-09-24                       
COP      | XCSP17/OpenStacks/OpenStacks-m1c-s1/OpenStacks-m1c-wbp-15-15-1.xml                             | OPT            | 4                  | 24.849   | 6.6928         | 15599144 | choco-solver | 2019-06-14                       
